,Unnamed: 0,target_id,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,epoch,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score,sky_coord.ra,sky_coord.dec,label,catalog,toi,toidisplay,toipfx,ctoi_alias,pl_pnum,tfopwg_disp,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,rastr,raerr1,raerr2,rasymerr,decstr,decerr1,decerr2,decsymerr,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_orbpererr1,pl_orbpererr2,pl_orbpersymerr,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insolsymerr,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtsymerr,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim,sectors,toi_created,rowupdate,release_date,tce_plnt_num,tce_rogue_flag,tce_period_err,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err
3830,24105,4831616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.005,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,4.18909e-05,0.0482341,0.01122,476.2,18.93,4.266,53.84,6.323,9.129,3.525,3.094,4880.0,1300.0,134394.28,143647.31,11287.0,1762.0,3.64,0.51,4.662,2.613
3831,11834,358070912,,,47.728524,,,-73.531972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460014.96281,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8831279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.728524,-73.531972,1,TOI,3261.01,TOI-3261.01,3261.0,358070912.01,1.0,CP,12.4923,0.006,-0.006,1.0,0.0,03h10m54.85s,,,0.0,-73d31m55.1s,,,0.0,50.289,0.022,-0.022,1.0,0.0,34.587,0.022,-0.022,1.0,0.0,0.000749,-0.000749,1.0,0.0,2.4e-06,-2.4e-06,1.0,0.0,1.651686,0.128409,-0.128409,1.0,0.0,2068.0674877,77.92001,-77.92001,1.0,0.0,4.3749094,0.4186682,-0.4186682,1.0,0.0,1586.2100083,,,0.0,0.0,1609.5701933,,,0.0,0.0,300.141,1.078,-1.078,1.0,0.0,5151.4,124.0,-124.0,1.0,0.0,4.51,0.08,-0.08,1.0,0.0,0.86,0.05,-0.05,1.0,0.0,,2021-06-04 14:05:33,2025-04-21 12:03:49,2025-08-25 10:17:58,,,,,,,,,,,,,,,,,,,,,,,
3832,16366,417514666,,,308.666374,,,17.881939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460554.418528,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3202789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.666374,17.881939,0,TOI,7293.01,TOI-7293.01,7293.0,417514666.01,1.0,PC,12.4712,0.008,-0.008,1.0,0.0,20h34m39.93s,,,0.0,+17d52m54.98s,,,0.0,5.879,0.048,-0.048,1.0,0.0,3.411,0.04,-0.04,1.0,0.0,0.001201,-0.001201,1.0,0.0,1.12e-05,-1.12e-05,1.0,0.0,3.766,0.213,-0.213,1.0,0.0,7240.0,169.566,-169.566,1.0,0.0,12.3769,0.6657,-0.6657,1.0,0.0,1451.25,,,0.0,0.0,1719.0,,,0.0,0.0,833.205,22.19,-22.19,1.0,0.0,6443.0,127.1,-127.1,1.0,0.0,4.11,0.09,-0.09,1.0,0.0,1.66,0.08,-0.08,1.0,0.0,,2025-03-06 22:41:35,2025-03-07 12:05:24,2025-08-25 10:17:58,,,,,,,,,,,,,,,,,,,,,,,
3833,4529,8349399,K04763.01,,284.38248,0.0,18h57m31.80s,44.308231,0.0,+44d18m29.6s,14.494,,13.981,,13.854,,13.768,,12.817,0.022,12.569,0.018,12.516,0.026,14.046,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1.0,23.0,3.6343846,8.867526,0.1054,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,Mandel and Agol (2002 ApJ 580 171),12.4,,,170.59,0.0159,-0.0159,0.0,,,,,,1.57,0.46,-0.28,0.2871,,,0.874,0.102,-0.647,7.371,0.395,-0.395,,,,147.9,13.7,-13.7,56.446465,0.001205,-0.001205,0.012893,0.002168,-0.001972,29.9,14.8,-14.8,88.33,,,522.0,,,5995.0,161.0,-179.0,4.337,0.136,-0.187,-0.14,0.3,-0.3,1.117,0.327,-0.201,0.988,0.145,-0.118,,,,q1_q17_dr25_stellar,0.57,18.958816,2.7e-05,44.30836,0.00029,-0.7,1.1,0.5,1.0,0.00011,0.00016,-3e-05,0.00015,-0.92,1.0,0.6,0.27,1.09,0.85,-0.9,1.0,0.87,0.27,1.26,0.76,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008349/008349399/dv/kplr008349399-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455003.59,0.0159,-0.0159,008/008349/008349399/dv/kplr008349399-20160209194854_dvr.pdf,0.0,0.0,0.0,0.0,17.5,15.01,-7.08,0.15942,1.10628,-0.14595,LS+MCMC,0.903,284.38248,44.308231,0,KOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3834,25312,5384183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.552,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,-1.0,-1.0,0.1,-1.0,4.5,-1.0,291.3,-1.0,-1.0,2.791,-1.0,1910.0,-1.0,3174.46,-1.0,4976.0,164.0,3.96,0.59,1.695,0.904
3835,9713,290348383,,,328.718171,,,-77.338802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460140.220927,,,,,,,,,,,,,,,,,,,,,,,,,,,6.441006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.718171,-77.338802,1,TOI,1099.01,TOI-1099.01,1099.0,290348383.01,1.0,CP,7.3661,0.006,-0.006,1.0,0.0,21h54m52.36s,,,0.0,-77d20m19.69s,,,0.0,224.864,0.062,-0.062,1.0,0.0,-186.625,0.057,-0.057,1.0,0.0,0.00099,-0.00099,1.0,0.0,6e-06,-6e-06,1.0,0.0,1.812,0.505,-0.505,1.0,0.0,914.0,46.8059,-46.8059,1.0,0.0,2.56374,0.19448,-0.19448,1.0,0.0,87.8902,,,0.0,0.0,853.0,,,0.0,0.0,23.606,0.0179,-0.0179,1.0,0.0,4867.0,179.0,-179.0,1.0,0.0,4.438,,,1.0,0.0,0.8,0.06,-0.06,1.0,0.0,,2019-08-16 20:20:46,2023-12-03 12:03:15,2025-08-25 10:17:58,,,,,,,,,,,,,,,,,,,,,,,
3836,34470,7761855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.792,,,,,,,,,,,,,,,,,,,,,,,,,,,0.912748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,8.08258e-06,0.00106176,0.1,20.26,1.701,0.06998,129.0,15.09,11.49,3.382,1.888,3710.0,650.0,45028.49,31494.71,7350.0,304.0,3.75,0.4,2.93,1.28
3837,10637,439610306,,,143.46695,,,-55.175763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458545.26565,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.46695,-55.175763,0,TOI,2004.01,TOI-2004.01,2004.0,439610306.01,1.0,FP,9.0607,0.006,-0.006,1.0,0.0,09h33m52.07s,,,0.0,-55d10m32.75s,,,0.0,-12.167,0.048,-0.048,1.0,0.0,3.727,0.049,-0.049,1.0,0.0,0.01211,-0.01211,1.0,0.0,0.00056,-0.00056,1.0,0.0,3.518,0.564,-0.564,1.0,0.0,180.0,0.452551,-0.452551,1.0,0.0,3.32197,0.225957,-0.225957,1.0,0.0,6540.68,,,0.0,0.0,2505.0,,,0.0,0.0,258.885,1.9515,-1.9515,1.0,0.0,6136.9,97.0,-97.0,1.0,0.0,3.85,0.42,-0.42,1.0,0.0,2.46,0.1,-0.1,1.0,0.0,,2020-06-17 20:08:08,2021-10-29 12:59:15,2025-08-25 10:17:58,,,,,,,,,,,,,,,,,,,,,,,
3838,2628,6607357,K02838.02,Kepler-1365 c,292.19971,0.0,19h28m47.93s,42.046089,0.0,+42d02m45.9s,13.896,,13.353,,13.218,,13.155,,12.251,0.022,11.925,0.021,11.857,0.021,13.421,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,2.0,265.0,3.069145,12.583753,0.0175,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2622,0.4035,Mandel and Agol (2002 ApJ 580 171),15.5,,,135.16338,0.00743,-0.00743,0.0,,,,,,0.81,0.12,-0.12,0.0545,,,0.03,0.433,-0.03,3.804,0.173,-0.173,,,,54.3,3.9,-3.9,4.77466043,4.201e-05,-4.201e-05,0.006682,0.000335,-0.000332,9.667,0.641,-0.641,89.82,,,1137.0,,,5727.0,115.0,-104.0,4.328,0.132,-0.108,0.0,0.15,-0.15,1.104,0.164,-0.164,0.946,0.079,-0.057,,,,q1_q17_dr25_stellar,0.003,19.479965,2.1e-05,42.04562,0.00022,-0.64,0.83,-1.69,0.79,3.4e-05,4.2e-05,6.5e-05,4e-05,0.88,0.69,-0.22,0.59,0.91,0.55,0.71,0.68,-0.58,0.59,0.92,0.27,CENT_KIC_POS,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,006/006607/006607357/dv/kplr006607357-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454968.163,0.00743,-0.00743,006/006607/006607357/dv/kplr006607357-20160209194854_dvr.pdf,0.0,0.0,0.0,0.0,395.06,169.23,-128.9,0.74965,0.04967,-0.3456,LS+MCMC,0.936,292.19971,42.046089,1,KOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3839,12064,311292015,,,258.402253,,,-74.303176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459385.043204,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9519989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.402253,-74.303176,0,TOI,3317.01,TOI-3317.01,3317.0,311292015.01,1.0,PC,12.8739,0.006,-0.006,1.0,0.0,17h13m36.54s,,,0.0,-74d18m11.43s,,,0.0,-4.148,0.022,-0.022,1.0,0.0,-10.752,0.025,-0.025,1.0,0.0,0.001824,-0.001824,1.0,0.0,1.09e-05,-1.09e-05,1.0,0.0,3.518,0.154,-0.154,1.0,0.0,8270.0,3.00726,-3.00726,1.0,0.0,15.6964,0.804949,-0.804949,1.0,0.0,1262.03,,,0.0,0.0,1660.0,,,0.0,0.0,974.737,15.2045,-15.2045,1.0,0.0,6136.0,131.8,-131.8,1.0,0.0,4.03,0.08,-0.08,1.0,0.0,1.73,0.08,-0.08,1.0,0.0,,2021-06-04 14:05:41,2024-08-22 10:08:01,2025-08-25 10:17:58,,,,,,,,,,,,,,,,,,,,,,,
3840,567,8644288,K00137.02,Kepler-18 d,298.07944,0.0,19h52m19.07s,44.746319,0.0,+44d44m46.7s,14.16,,13.479,,13.287,,13.187,,12.189,0.031,11.873,0.025,11.756,0.019,13.549,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,3.0,93.0,85.15475,399.39264,0.1972,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.186,0.5256,Mandel and Agol (2002 ApJ 580 171),456.8,,,128.154869,0.000217,-0.000217,0.0,,,,,,5.94,0.37,-0.4,0.1136,,,0.255,0.052,-0.225,3.5252,0.0133,-0.0133,,,,3269.0,7.7,-7.7,14.85890852,3.808e-06,-3.808e-06,0.05159,7.5e-05,-0.00057,32.86,3.3,-3.3,89.56,,,720.0,,,5356.0,112.0,-72.0,4.338,0.065,-0.04,0.2,0.15,-0.1,1.055,0.065,-0.072,0.882,0.056,-0.025,,,,q1_q17_dr25_stellar,,19.87196126,9.5e-07,44.7462847,9.1e-06,-0.078,0.036,-0.127,0.033,,,0.00026,0.00015,0.038,0.072,-0.021,0.077,0.043,0.072,0.072,0.073,-0.141,0.079,0.159,0.079,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008644/008644288/dv/kplr008644288-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454961.155,0.000217,-0.000217,008/008644/008644288/dv/kplr008644288-20160209194854_dvr.pdf,0.0,0.0,0.0,0.0,63.52,14.25,-11.28,3.04001,0.30277,-0.22793,LS+MCMC,1.0,298.07944,44.746319,1,KOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3841,34440,7620654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.304,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.00285834,0.0401729,0.9983,0.2708,7.399,1.634,848.2,185.1,10.38,8.088,29.68,714.0,76.7,61.31,26.35,7082.0,236.0,4.12,0.24,1.52,0.403
3842,11332,371443216,,,147.580067,,,-66.113925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459358.688506,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8240691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.580067,-66.113925,1,TOI,1924.01,TOI-1924.01,1924.0,371443216.01,1.0,KP,8.0552,0.006,-0.006,1.0,0.0,09h50m19.22s,,,0.0,-66d06m50.13s,,,0.0,6.051,0.055,-0.055,1.0,0.0,-15.398,0.051,-0.051,1.0,0.0,7.2e-05,-7.2e-05,1.0,0.0,5e-07,-5e-07,1.0,0.0,3.808,0.013,-0.013,1.0,0.0,8970.0,0.0125358,-0.0125358,1.0,0.0,17.7861,0.566327,-0.566327,1.0,0.0,4913.69,,,0.0,0.0,2332.0,,,0.0,0.0,170.696,0.933,-0.933,1.0,0.0,8004.2,205.1,-205.1,1.0,0.0,4.2,0.32,-0.32,1.0,0.0,1.84,0.06,-0.06,1.0,0.0,,2020-05-29 17:45:53,2022-10-05 10:10:01,2025-08-25 10:17:58,,,,,,,,,,,,,,,,,,,,,,,
3843,24299,5567499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.833,,,,,,,,,,,,,,,,,,,,,,,,,,,117.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.00195648,0.0162677,0.8021,0.8446,7.345,1.447,314.2,42.64,9.207,5.646,3.15,757.0,128.0,77.7,52.74,7737.0,316.0,3.81,0.38,2.884,1.286
3844,30072,6953281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.806,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.30988e-05,0.00226746,0.9124,0.8027,1.29,0.5193,65.5,11.66,9.254,1.036,0.8641,2450.0,254.0,8511.84,3530.54,6322.0,241.0,4.43,0.21,1.075,0.349
3845,2529,8077137,K00274.02,Kepler-128 c,282.49222,0.0,18h49m58.13s,43.980209,0.0,+43d58m48.8s,11.697,,11.315,,11.258,,11.241,,10.373,0.021,10.094,0.019,10.109,0.011,11.39,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,2.0,58.0,4.0946345,9.996313,0.0252,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.291,0.3469,Mandel and Agol (2002 ApJ 580 171),20.4,,,153.37541,0.00414,-0.00414,0.0,,,,,,1.29,0.08,-0.06,0.1622,,,0.291,0.169,-0.291,4.768,0.104,-0.104,,,,62.9,3.3,-3.3,22.8030252,0.0001122,-0.0001122,0.007316,0.000306,-0.000216,35.24,9.0,-9.0,89.53,,,843.0,,,6063.0,85.0,-73.0,4.061,0.03,-0.03,-0.1,0.1,-0.1,1.613,0.098,-0.074,1.092,0.078,-0.05,,,,q1_q17_dr25_stellar,0.012,18.832822,2.6e-05,43.97994,0.00019,0.3,1.0,-0.98,0.7,-1.1e-05,4.6e-05,5.2e-05,3.2e-05,-0.02,0.5,-0.11,0.74,0.11,0.72,0.11,0.52,-0.01,0.48,0.11,0.52,CENT_SATURATED,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,008/008077/008077137/dv/kplr008077137-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454986.375,0.00414,-0.00414,008/008077/008077137/dv/kplr008077137-20160209194854_dvr.pdf,0.0,0.0,0.0,0.0,119.6,22.68,-15.87,1.59187,0.40808,-0.37789,LS+MCMC,1.0,282.49222,43.980209,1,KOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3846,34730,7658882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.093,,,,,,,,,,,,,,,,,,,,,,,,,,,374.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.00341387,0.00703359,0.84,2.133,2.957,2.51,562.8,94.71,7.034,4.736,7.807,297.0,77.1,1.85,1.92,5094.0,168.0,3.93,0.62,1.736,0.984
3847,40386,8804455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.954,,,,,,,,,,,,,,,,,,,,,,,,,,,7.59667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.86611e-05,0.0029699,0.8996,0.2203,3.745,0.4262,120.9,5.973,20.04,1.428,0.3761,965.0,52.5,204.95,44.64,5716.0,114.0,4.34,0.12,1.091,0.163
3848,10932,233182695,,,219.043374,,,68.940695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458684.428217,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3839247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.043374,68.940695,0,TOI,2070.01,TOI-2070.01,2070.0,233182695.01,1.0,PC,9.74428,0.006,-0.006,1.0,0.0,14h36m10.41s,,,0.0,+68d56m26.5s,,,0.0,-9.672,0.082,-0.082,1.0,0.0,18.091,0.061,-0.061,1.0,0.0,0.001322,-0.001322,1.0,0.0,1.56e-05,-1.56e-05,1.0,0.0,1.5808909,0.3758128,-0.3758128,1.0,0.0,358.7464972,30.361868,-30.361868,1.0,0.0,2.2843976,2.1950235,-2.1950235,1.0,0.0,301.4805095,,,0.0,0.0,1062.7584328,,,0.0,0.0,148.003,0.7745,-0.7745,1.0,0.0,5849.0,123.43,-123.43,1.0,0.0,4.33017,0.0759892,-0.0759892,1.0,0.0,1.16353,0.0553267,-0.0553267,1.0,0.0,,2020-07-15 20:44:30,2025-08-01 10:05:58,2025-08-25 10:17:58,,,,,,,,,,,,,,,,,,,,,,,
