kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err
1432149,1,0,0.583206,9.121620000e-06,131.873,1.507300000e-03,8.9970000e-01,2.3460000e-01,2.5440,1.4830000e-01,2.2240000e+01,2.6340e+00,1.0330000e+01,1.1060000e+00,3.6370000e-01,3.69e+03,3.600000e+02,43884.86,17121.58,7466.00,314.00,4.04,0.20,2.001,0.533
1432091,1,0,4.684850,2.495900000e-04,134.196,4.142070000e-02,1.3380000e-02,6.0140000e+02,24.5900,2.6970000e+00,5.6130000e+01,9.7900e+00,5.5430000e+00,9.3840000e-01,1.8730000e+00,1.19e+03,1.170000e+02,476.35,186.60,5497.00,82.00,4.18,0.23,1.277,0.317
1432214,1,0,161.788000,3.475100000e-05,214.039,1.728620000e-04,2.5810000e-01,1.7970000e-02,5.3030,1.2730000e-02,8.7700000e+04,1.3750e+02,7.1480000e+02,3.6080000e+01,6.2230000e+00,3.75e+02,2.110000e+01,4.69,1.06,6018.00,90.00,4.33,0.12,1.212,0.209
1432214,2,0,161.778000,3.050480000e-03,230.891,1.449910000e-02,5.6120000e-01,2.9940000e+00,7.7410,1.5740000e+00,9.9350000e+02,8.9210e+01,1.1300000e+01,3.9520000e+00,2.2220000e+00,3.75e+02,2.110000e+01,4.69,1.06,6018.00,90.00,4.33,0.12,1.212,0.209
1432789,2,0,4.578360,4.399680000e-05,132.296,6.861360000e-03,8.7970000e-01,7.9430000e-01,4.0450,1.1880000e+00,1.3260000e+02,1.4000e+01,9.9010000e+00,1.6420000e+00,1.0990000e+00,1.21e+03,7.300000e+01,500.23,121.10,5782.00,78.00,4.28,0.14,1.220,0.196
1432789,1,0,9.931420,6.040860000e-05,136.493,4.787290000e-03,8.6470000e-01,1.7380000e-01,6.0480,5.3700000e-01,3.9490000e+02,1.6550e+01,2.3990000e+01,2.8010000e+00,5.8030000e-01,9.32e+02,5.640000e+01,178.14,43.13,5782.00,78.00,4.28,0.14,1.220,0.196
1433399,3,0,253.126000,3.767240000e-03,332.459,5.130870000e-02,8.3910000e-01,1.2750000e-01,13.0000,2.1630000e+00,8.2290000e+02,1.3380e+02,1.2320000e+01,5.8400000e+00,1.1630000e+00,4.34e+02,2.770000e+01,8.41,2.15,6865.00,82.00,4.08,0.14,1.815,0.331
1433399,4,0,540.098000,1.547070000e-02,154.356,1.665030000e-01,8.9770000e-01,4.9540000e-02,27.3500,8.1890000e+00,2.1130000e+03,4.5280e+02,9.5390000e+00,9.7070000e+00,2.0370000e+00,3.37e+02,2.150000e+01,3.06,0.78,6865.00,82.00,4.08,0.14,1.815,0.331
1433399,1,0,2.126460,2.740820000e-05,133.578,5.508940000e-03,7.2450000e-01,1.2310000e+00,13.0700,7.2090000e-01,2.9570000e+01,6.4380e+00,4.8400000e+00,1.0630000e+00,4.0650000e-01,2.14e+03,1.360000e+02,4926.04,1258.32,6865.00,82.00,4.08,0.14,1.815,0.331
1433399,2,0,563.384000,1.898690000e-02,449.988,5.880610000e-02,9.9210000e-01,1.8830000e-01,33.5200,2.9690000e+00,5.1200000e+03,6.8470e+02,1.3510000e+01,2.2150000e+01,2.5740000e+01,3.33e+02,2.120000e+01,2.89,0.74,6865.00,82.00,4.08,0.14,1.815,0.331
1433399,6,0,57.115800,-1.000000000e+00,158.078,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,9.0000,-1.0000000e+00,2.4140000e+02,-1.0000e+00,-1.0000000e+00,2.8460000e+00,-1.0000000e+00,7.13e+02,-1.000000e+00,61.24,-1.00,6865.00,82.00,4.08,0.14,1.815,0.331
1433899,1,0,1.041480,1.637500000e-05,131.667,6.337890000e-03,6.7180000e-01,3.0880000e+00,4.9120,4.3420000e-01,5.5290000e+01,8.1560e+00,7.7880000e+00,6.3260000e-01,6.0830000e-01,1.53e+03,8.770000e+01,1308.39,299.24,5338.00,159.00,4.55,0.10,0.805,0.133
1433399,5,0,225.495000,1.063890000e-02,274.757,2.903290000e-02,9.8480000e-01,4.5350000e-02,12.8800,1.4290000e+00,9.0760000e+02,1.2620e+02,1.2360000e+01,8.4220000e+00,5.2060000e+00,4.51e+02,2.880000e+01,9.81,2.51,6865.00,82.00,4.08,0.14,1.815,0.331
1433962,1,0,1.592620,7.145020000e-06,132.338,2.864650000e-03,9.6880000e-01,5.4010000e-03,5.6210,2.3830000e-01,3.3400000e+02,1.4910e+01,2.8770000e+01,1.6760000e+00,1.4730000e-01,1.05e+03,3.860000e+01,291.72,42.74,4506.00,135.00,4.63,0.04,0.651,0.053
1433980,1,0,1.592720,-1.000000000e+00,132.264,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,5.0000,-1.0000000e+00,7.7630000e+04,-1.0000e+00,-1.0000000e+00,4.9770000e+01,-1.0000000e+00,2.26e+03,-1.000000e+00,6123.72,-1.00,6574.00,227.00,4.06,0.26,1.768,0.583
1434395,1,0,2.222720,7.704460000e-06,131.900,1.031020000e-03,9.0150000e-01,1.3310000e-01,2.8460,2.7830000e-01,2.1660000e+02,1.7740e+01,1.4150000e+01,3.7370000e+01,1.7000000e+01,0.00e+00,-1.000000e+00,0.00,-1.00,4996.00,250.00,2.35,0.03,20.850,8.811
1434660,1,0,3.693370,6.957210000e-05,131.773,1.145670000e-02,5.1310000e-01,3.1950000e+00,16.7100,6.2840000e-01,2.1130000e+01,3.1610e+00,6.5090000e+00,1.2700000e+00,5.7110000e-01,2.24e+03,2.060000e+02,5954.54,2194.57,7526.00,90.00,3.88,0.21,2.657,0.686
1433980,2,0,1.592860,-1.000000000e+00,133.006,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,5.0000,-1.0000000e+00,9.1490000e+04,-1.0000e+00,-1.0000000e+00,5.4060000e+01,-1.0000000e+00,2.26e+03,-1.000000e+00,6123.02,-1.00,6574.00,227.00,4.06,0.26,1.768,0.583
1434660,2,0,155.635000,9.981970000e-03,158.340,4.997070000e-02,1.0000000e+00,2.1950000e-02,34.9100,6.7940000e+01,4.1710000e+02,2.2550e+03,1.4590000e+01,1.0270000e+01,2.2240000e+01,6.44e+02,5.930000e+01,40.61,14.97,7526.00,90.00,3.88,0.21,2.657,0.686
1434660,3,0,0.634203,7.783470000e-06,131.574,1.062880000e-03,8.4470000e-01,3.3220000e-01,1.0050,7.3300000e-02,7.0810000e+01,7.3250e+00,1.5450000e+01,2.5260000e+00,7.6600000e-01,4.03e+03,3.710000e+02,62388.98,22993.70,7526.00,90.00,3.88,0.21,2.657,0.686
1434660,4,1,224.052000,1.678600000e-02,341.316,5.085150000e-02,1.2540000e-01,3.4660000e+01,29.4100,3.6750000e+00,2.1920000e+02,3.8400e+01,6.9290000e+00,3.9910000e+00,3.1570000e+00,5.70e+02,5.250000e+01,24.98,9.21,7526.00,90.00,3.88,0.21,2.657,0.686
1434660,5,0,0.634198,9.231700000e-06,131.786,1.431500000e-03,9.0000000e-01,3.2930000e-01,1.1730,1.5500000e-01,5.7070000e+01,7.1560e+00,1.3270000e+01,2.3350000e+00,8.2660000e-01,4.03e+03,3.710000e+02,62389.61,22993.93,7526.00,90.00,3.88,0.21,2.657,0.686
1434800,2,0,75.797300,1.520590000e-03,193.952,1.234010000e-02,8.2430000e-01,1.7750000e+00,2.9270,1.6580000e+00,4.5090000e+02,9.6970e+01,6.7000000e+00,3.8900000e+00,3.2710000e+00,6.21e+02,6.070000e+01,35.21,13.76,6814.00,284.00,4.13,0.19,1.643,0.492
1434800,3,0,60.649500,1.167130000e-03,135.692,1.569690000e-02,9.1950000e-01,2.0350000e-01,5.7980,1.3710000e+00,2.5100000e+02,4.4320e+01,6.7320000e+00,3.0800000e+00,1.1590000e+00,6.69e+02,6.540000e+01,47.41,18.53,6814.00,284.00,4.13,0.19,1.643,0.492
1434800,1,0,0.999208,1.122850000e-05,131.741,3.345800000e-03,5.2650000e-01,3.5480000e+00,5.2740,2.5910000e-01,3.9740000e+01,4.1010e+00,1.0850000e+01,1.0760000e+00,5.8210000e-01,2.63e+03,2.570000e+02,11308.02,4419.02,6814.00,284.00,4.13,0.19,1.643,0.492
1435448,1,0,305.082000,1.261140000e-02,316.571,3.775340000e-02,7.7630000e-01,6.3440000e+00,2.7660,4.2550000e+00,7.3380000e+02,2.3940e+02,6.4050000e+00,4.2370000e+00,1.0780000e+01,3.33e+02,2.410000e+01,2.90,0.84,6047.00,82.00,4.17,0.17,1.425,0.260
1434976,1,0,438.225000,9.694510000e-03,308.756,1.382270000e-02,5.1220000e-01,5.4210000e+00,6.8350,1.4110000e+00,7.4310000e+02,1.1190e+02,6.6760000e+00,1.9570000e+00,2.4150000e+00,1.69e+02,4.610000e+00,0.19,0.02,4613.00,83.00,4.62,0.05,0.715,0.039
1570924,1,0,322.161000,5.423090000e-03,427.400,5.445240000e-03,6.1150000e-01,6.8500000e+00,2.8220,1.6960000e+00,1.2890000e+03,2.8880e+02,5.0550000e+00,2.8360000e+00,5.3820000e+00,2.09e+02,8.900000e+00,0.46,0.08,4961.00,136.00,4.54,0.07,0.762,0.078
1435448,2,0,373.217000,1.400280000e-02,239.173,2.942180000e-02,5.7690000e-01,1.4880000e+01,6.6990,9.4110000e+00,1.8130000e+03,4.2100e+02,8.4900000e+00,6.3060000e+00,1.7130000e+01,3.11e+02,2.260000e+01,2.21,0.64,6047.00,82.00,4.17,0.17,1.425,0.260
1571152,1,0,0.608133,1.975240000e-05,131.565,1.637250000e-03,6.3320000e-01,5.9380000e-01,1.4880,4.5040000e-02,1.8850000e+01,4.9300e+00,5.1330000e+00,7.2700000e-01,1.7600000e-01,3.09e+03,1.820000e+02,21450.89,5066.78,7015.00,166.00,4.20,0.12,1.580,0.275
1570924,3,0,223.374000,3.133600000e-03,295.466,8.368280000e-03,6.4880000e-01,6.5900000e+00,2.8710,1.6970000e+00,8.9300000e+02,1.7150e+02,6.4810000e+00,2.3890000e+00,5.1140000e+00,2.37e+02,1.010000e+01,0.74,0.13,4961.00,136.00,4.54,0.07,0.762,0.078
1571152,2,0,0.608161,8.951710000e-06,131.991,5.878920000e-04,9.0000000e-01,1.3300000e-01,1.9940,1.3500000e-01,9.6580000e+01,9.7930e+00,1.6820000e+01,1.8070000e+00,3.7750000e-01,3.09e+03,1.820000e+02,21449.54,5066.46,7015.00,166.00,4.20,0.12,1.580,0.275
1570924,2,0,443.672000,1.201990000e-02,454.293,1.683560000e-02,8.6120000e-01,1.2730000e+00,3.4000,2.9480000e+00,7.9100000e+02,3.9800e+02,3.9250000e+00,2.5140000e+00,3.0370000e+00,1.88e+02,8.000000e+00,0.30,0.05,4961.00,136.00,4.54,0.07,0.762,0.078
1570349,1,0,0.581469,1.624420000e-03,131.634,8.891010000e-01,4.2500000e-02,1.1380000e+04,5.7550,2.3220000e+01,1.6170000e-01,2.7840e+00,7.0930000e-02,4.7750000e-02,4.9960000e+00,2.42e+03,1.430000e+02,8128.00,1921.26,5883.00,79.00,4.29,0.13,1.197,0.196
1435448,3,0,332.991000,1.127900000e-02,279.887,2.614330000e-02,5.4520000e-01,1.4340000e+01,3.1420,3.9170000e+00,1.9510000e+03,4.3650e+02,1.0150000e+01,6.5090000e+00,1.5340000e+01,3.23e+02,2.340000e+01,2.58,0.75,6047.00,82.00,4.17,0.17,1.425,0.260
1571717,2,0,15.107400,1.098710000e-04,145.585,6.769730000e-03,1.8930000e-01,4.2210000e+01,1.1700,3.2630000e-01,2.5110000e+02,4.1850e+01,1.3250000e+01,3.4470000e+00,4.9960000e+00,1.40e+03,1.330000e+02,916.58,346.63,8302.00,348.00,4.03,0.19,2.134,0.536
1571511,1,0,14.022500,8.958800000e-07,135.528,5.358060000e-05,1.8130000e-01,1.1190000e-02,8.0840,4.4360000e-03,2.0150000e+04,9.3280e+00,2.3160000e+03,1.4930000e+01,4.5930000e+00,8.10e+02,7.740000e+01,102.04,38.96,6061.00,180.00,4.40,0.20,1.050,0.323
1571511,2,0,14.022500,5.585130000e-05,142.924,3.271900000e-03,9.5410000e-01,1.5170000e-02,4.6740,2.3860000e-01,2.4260000e+02,9.8270e+00,2.6660000e+01,2.0630000e+00,6.3940000e-01,8.10e+02,7.740000e+01,102.04,38.96,6061.00,180.00,4.40,0.20,1.050,0.323
1571717,1,0,1.019800,2.511520000e-05,132.338,8.909780000e-03,3.3400000e-01,1.6140000e+01,7.4130,4.2820000e-01,1.0340000e+01,1.7170e+00,6.3430000e+00,7.0090000e-01,7.4890000e-01,3.45e+03,3.260000e+02,33347.74,12611.37,8302.00,348.00,4.03,0.19,2.134,0.536
1571717,6,0,43.176200,4.531940000e-03,148.076,8.186480000e-02,8.9200000e-01,1.8080000e+00,4.2210,6.9070000e+00,1.4860000e+02,3.5970e+01,1.0030000e+01,3.0090000e+00,3.8460000e+00,9.89e+02,9.350000e+01,225.99,85.47,8302.00,348.00,4.03,0.19,2.134,0.536
1571717,3,0,26.963000,4.183120000e-04,147.497,9.744490000e-03,8.9390000e-01,1.4850000e+00,1.5650,1.5140000e+00,3.1110000e+02,7.4910e+01,1.1790000e+01,4.3710000e+00,4.8230000e+00,1.16e+03,1.090000e+02,423.38,160.11,8302.00,348.00,4.03,0.19,2.134,0.536
1571717,4,0,19.985500,7.232250000e-04,136.439,3.206660000e-02,6.9570000e-01,8.0150000e+00,2.1190,9.9450000e-01,1.8030000e+02,3.9580e+01,1.1360000e+01,3.0720000e+00,5.7240000e+00,1.28e+03,1.210000e+02,631.16,238.69,8302.00,348.00,4.03,0.19,2.134,0.536
1571717,5,0,100.951000,4.762550000e-03,142.159,5.632380000e-02,8.9990000e-01,2.4950000e+00,0.7521,1.4800000e+00,1.3640000e+02,2.0740e+02,3.9560000e+00,2.9390000e+00,5.9660000e+00,7.45e+02,7.040000e+01,72.82,27.54,8302.00,348.00,4.03,0.19,2.134,0.536
1571152,3,0,0.657841,7.723520000e-06,131.614,1.224490000e-03,8.9970000e-01,1.8120000e-01,2.9790,3.3700000e-01,1.2730000e+02,1.3950e+01,1.0890000e+01,2.0720000e+00,4.8450000e-01,3.01e+03,1.780000e+02,19317.39,4562.84,7015.00,166.00,4.20,0.12,1.580,0.275
1571717,7,0,25.943400,2.637880000e-04,134.676,8.652990000e-03,8.0260000e-01,4.2900000e+00,1.3450,1.0770000e+00,2.7910000e+02,6.4590e+01,1.0140000e+01,3.9550000e+00,6.2930000e+00,1.17e+03,1.110000e+02,445.71,168.56,8302.00,348.00,4.03,0.19,2.134,0.536
1572201,1,0,254.280000,3.242810000e-03,167.774,1.071290000e-02,8.1380000e-01,4.9940000e-01,8.7300,4.0450000e-01,3.3390000e+01,4.9230e+00,7.9520000e+00,1.9610000e+00,9.0900000e-01,6.63e+02,1.160000e+02,45.71,32.12,8552.00,373.00,3.77,0.41,3.061,1.272
1572114,3,0,365.292000,1.944320000e-02,376.582,2.661070000e-02,4.3480000e-01,2.0440000e+00,25.4800,2.2300000e+00,1.1290000e+03,1.2930e+02,9.4100000e+00,2.9330000e+00,1.0520000e+00,2.31e+02,1.770000e+01,0.67,0.21,5518.00,166.00,4.51,0.15,0.866,0.199
1572114,1,0,639.047000,2.383180000e-02,215.806,3.477280000e-02,3.8670000e-01,2.1990000e+00,31.3500,2.5460000e+00,1.2990000e+03,1.5350e+02,9.7130000e+00,3.1280000e+00,1.0740000e+00,1.92e+02,1.470000e+01,0.32,0.10,5518.00,166.00,4.51,0.15,0.866,0.199
1572114,2,0,542.138000,2.474260000e-02,199.046,3.194170000e-02,5.0970000e-01,1.6310000e+02,2.0620,1.2600000e+01,7.9400000e+02,4.1910e+02,2.4870000e+00,2.4940000e+00,6.8530000e+01,2.03e+02,1.550000e+01,0.40,0.12,5518.00,166.00,4.51,0.15,0.866,0.199
1573138,4,0,344.850000,3.511640000e-03,404.841,5.136440000e-03,3.8110000e-02,1.1690000e+02,4.5330,8.2780000e-01,7.8520000e+02,1.9520e+02,5.4870000e+00,7.7490000e+00,1.0380000e+01,3.74e+02,2.400000e+01,4.61,1.18,4838.00,79.00,3.49,0.13,2.871,0.636
1573138,2,0,450.555000,4.372880000e-03,467.713,5.004150000e-03,2.7790000e-01,1.5100000e+01,5.0250,1.1400000e+00,9.3460000e+02,1.8600e+02,5.8580000e+00,8.5550000e+00,1.1790000e+01,3.42e+02,2.190000e+01,3.23,0.83,4838.00,79.00,3.49,0.13,2.871,0.636
1573174,1,0,0.979807,1.330510000e-02,131.995,1.543940000e+00,7.6610000e-01,7.1520000e+01,0.7543,2.2400000e+01,8.9450000e-01,1.1980e+02,1.0260000e-02,2.0470000e-01,1.4660000e+01,2.97e+03,3.080000e+02,18349.34,7621.35,7159.00,325.00,4.04,0.21,1.960,0.560
1572948,1,0,3.003280,1.127160000e-05,132.074,2.808040000e-03,8.5040000e-01,1.1050000e+00,2.1600,8.8660000e-01,3.2370000e+02,3.4240e+01,1.2520000e+01,3.5990000e+00,2.4280000e+00,1.83e+03,2.180000e+02,2639.42,1260.56,6606.00,250.00,4.07,0.26,1.768,0.583
1573138,5,1,507.488000,-1.000000000e+00,245.973,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,4.5000,-1.0000000e+00,4.8600000e+02,-1.0000e+00,-1.0000000e+00,6.1070000e+00,-1.0000000e+00,3.29e+02,-1.000000e+00,2.76,-1.00,4838.00,79.00,3.49,0.13,2.871,0.636
1573094,1,0,500.601000,2.128860000e-02,364.854,2.491240000e-02,4.8190000e-01,4.7830000e+00,17.9400,3.6760000e+00,8.0710000e+02,1.0160e+02,8.7300000e+00,2.4490000e+00,1.9280000e+00,2.03e+02,1.390000e+01,0.40,0.11,5339.00,204.00,4.48,0.13,0.852,0.147
1573138,3,0,330.888000,1.082780000e-02,225.493,2.472940000e-02,8.8370000e-01,1.4760000e+01,0.7871,5.4590000e+00,2.3260000e+02,6.7940e+02,1.5630000e+00,5.3840000e+00,8.5120000e+01,3.79e+02,2.430000e+01,4.88,1.25,4838.00,79.00,3.49,0.13,2.871,0.636
1573138,1,0,275.711000,5.823900000e-03,182.562,1.825800000e-02,9.4690000e-01,2.7280000e-02,5.4660,6.9190000e-01,9.4250000e+02,2.8250e+02,5.3060000e+00,1.1640000e+01,3.2850000e+00,4.03e+02,2.580000e+01,6.22,1.60,4838.00,79.00,3.49,0.13,2.871,0.636
1575690,1,0,1.126200,1.330080000e-07,132.441,2.860370000e-05,9.0180000e-01,1.1220000e-02,1.9560,6.1240000e-03,2.4980000e+04,5.4220e+01,6.2090000e+02,1.1640000e+01,9.0830000e-01,9.86e+02,2.780000e+01,223.31,25.21,3979.00,79.00,4.70,0.04,0.544,0.039
1576115,1,0,0.970028,6.702900000e-06,132.256,2.756110000e-03,9.7550000e-01,4.5610000e-03,5.1030,1.8190000e-01,4.4710000e+02,3.9400e+01,1.7370000e+01,5.4730000e+00,1.2630000e+00,3.38e+03,2.750000e+02,30899.18,10057.75,8254.00,340.00,4.08,0.15,1.996,0.446
1575977,2,0,0.676498,1.992360000e-05,131.808,3.077860000e-03,1.0000000e-01,4.9960000e+01,3.4990,2.7970000e-01,5.5000000e+01,1.3950e+01,5.2660000e+00,1.2990000e+00,1.1580000e+00,3.22e+03,3.130000e+02,25577.90,9920.80,7263.00,348.00,4.12,0.17,1.727,0.528
1576115,2,0,0.970059,1.483310000e-05,132.001,2.237960000e-02,9.0000000e-01,4.0410000e-02,9.6840,1.1880000e+00,6.8860000e+02,6.6410e+01,1.9110000e+01,6.0990000e+00,1.4080000e+00,3.38e+03,2.750000e+02,30897.85,10057.31,8254.00,340.00,4.08,0.15,1.996,0.446
1576144,1,0,548.743000,2.962760000e-03,406.815,3.919780000e-03,7.5400000e-01,1.5340000e+00,6.2460,1.6110000e+00,4.5350000e+02,4.4240e+01,1.2000000e+01,5.8040000e+00,3.0850000e+00,4.87e+02,5.740000e+01,13.31,6.28,9181.00,430.00,4.00,0.23,2.507,0.909
1573174,3,0,0.634927,1.857320000e-05,132.021,3.841720000e-03,3.4700000e-02,2.5710000e+02,1.4520,4.1180000e-01,2.9990000e+02,7.2980e+01,6.0770000e+00,3.4460000e+00,5.4190000e+00,3.43e+03,3.560000e+02,32722.25,13578.19,7159.00,325.00,4.04,0.21,1.960,0.560
1575977,1,0,0.676518,1.308730000e-05,132.137,1.650600000e-03,8.9920000e-01,3.6880000e-01,2.3230,3.8470000e-01,7.7190000e+01,1.3790e+01,7.2100000e+00,1.7590000e+00,7.4440000e-01,3.22e+03,3.130000e+02,25576.91,9920.42,7263.00,348.00,4.12,0.17,1.727,0.528
1574792,1,0,2.783980,1.286040000e-03,131.850,2.391010000e-01,2.4700000e-01,3.6240000e+02,26.7300,1.2020000e+01,8.4800000e-01,2.3950e+00,4.7660000e-01,1.5150000e-01,2.5200000e+00,1.84e+03,9.890000e+01,2709.24,582.62,6818.00,91.00,4.17,0.11,1.623,0.297
1573174,4,0,0.634924,-1.000000000e+00,131.605,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,2.0000,-1.0000000e+00,1.0090000e+03,-1.0000e+00,-1.0000000e+00,6.3150000e+00,-1.0000000e+00,3.43e+03,-1.000000e+00,32722.45,-1.00,7159.00,325.00,4.04,0.21,1.960,0.560
1575873,1,0,0.628996,1.043720000e-05,131.566,1.635120000e-03,7.7640000e-01,2.8560000e-01,1.5000,6.1990000e-02,1.3120000e+01,1.7720e+00,1.1100000e+01,8.1850000e-01,2.5840000e-01,3.38e+03,3.870000e+02,30726.76,14103.91,6739.00,202.00,3.95,0.26,2.059,0.604
1573174,2,0,0.634916,1.246810000e-05,131.817,2.008030000e-03,8.9970000e-01,6.3820000e-01,1.1300,7.4230000e-01,5.4620000e+02,9.8560e+01,9.3770000e+00,5.3490000e+00,3.0920000e+00,3.43e+03,3.560000e+02,32722.95,13578.48,7159.00,325.00,4.04,0.21,1.960,0.560
1576144,8,0,197.221000,2.389690000e-03,210.992,9.561140000e-03,9.3800000e-01,3.1480000e-02,9.3240,6.3880000e-01,2.0670000e+02,2.5730e+01,8.5810000e+00,4.2780000e+00,1.5840000e+00,6.85e+02,8.080000e+01,52.07,24.57,9181.00,430.00,4.00,0.23,2.507,0.909
1576144,5,0,459.770000,6.165990000e-03,286.410,9.566480000e-03,1.0000000e+00,7.9030000e-02,5.0540,1.8520000e+00,5.4800000e+02,4.5310e+02,9.6130000e+00,1.0800000e+01,1.9330000e+01,5.17e+02,6.090000e+01,16.85,7.95,9181.00,430.00,4.00,0.23,2.507,0.909
1577039,1,0,1.181870,1.164910000e-05,131.979,2.686630000e-03,9.5570000e-01,2.3110000e-02,3.5290,3.0910000e-01,2.3650000e+02,3.0420e+01,9.2850000e+00,3.6110000e+00,1.1940000e+00,2.64e+03,2.610000e+02,11553.33,4560.65,6969.00,312.00,4.09,0.18,1.896,0.608
1577039,2,0,1.181880,1.569360000e-05,132.555,4.049480000e-03,2.8050000e-01,1.5150000e+01,8.0630,1.3240000e+00,1.6660000e+02,1.8050e+01,1.0900000e+01,2.4880000e+00,2.1630000e+00,2.64e+03,2.610000e+02,11553.26,4560.63,6969.00,312.00,4.09,0.18,1.896,0.608
1576144,7,0,543.091000,6.159670000e-03,407.375,9.502030000e-03,7.1840000e-01,3.8140000e+00,10.6400,3.5840000e+00,2.4870000e+02,3.3370e+01,8.5670000e+00,4.2620000e+00,3.7620000e+00,4.89e+02,5.760000e+01,13.49,6.36,9181.00,430.00,4.00,0.23,2.507,0.909
1717528,1,0,552.789000,1.221580000e-02,360.342,1.729560000e-02,6.9840000e-01,2.3840000e+00,9.6240,2.4510000e+00,4.7010000e+02,7.0040e+01,7.2630000e+00,2.3800000e+00,1.6380000e+00,2.34e+02,1.130000e+01,0.71,0.14,6099.00,85.00,4.46,0.10,1.028,0.142
1576144,3,0,2.686660,3.660850000e-05,132.297,2.336010000e-02,9.0050000e-01,3.6010000e-01,6.5110,1.3480000e+00,1.4310000e+01,2.5160e+00,5.5350000e+00,1.0920000e+00,4.8030000e-01,2.87e+03,3.380000e+02,16005.64,7550.77,9181.00,430.00,4.00,0.23,2.507,0.909
1576144,4,0,498.431000,2.511860000e-02,253.555,3.577330000e-02,6.8760000e-01,2.5180000e+00,7.9350,1.2830000e+00,1.7170000e+02,8.0810e+01,3.4930000e+00,3.5190000e+00,2.3990000e+00,5.03e+02,5.930000e+01,15.13,7.14,9181.00,430.00,4.00,0.23,2.507,0.909
1576144,2,0,2.686670,8.355480000e-06,132.160,1.374680000e-03,9.0070000e-01,2.1150000e-01,1.9930,1.3290000e-01,3.9590000e+01,2.8200e+00,1.6130000e+01,1.8200000e+00,7.0650000e-01,2.87e+03,3.380000e+02,16005.58,7550.75,9181.00,430.00,4.00,0.23,2.507,0.909
1576144,6,0,376.173000,4.827510000e-03,248.856,1.027760000e-02,9.9630000e-01,7.7910000e-02,4.5910,4.4060000e-01,4.1690000e+02,5.5970e+01,9.9530000e+00,8.8220000e+00,1.3780000e+01,5.52e+02,6.510000e+01,22.01,10.39,9181.00,430.00,4.00,0.23,2.507,0.909
1577912,1,0,0.680139,1.597060000e-05,131.950,7.992830000e-03,3.0000000e-01,2.7940000e+01,3.6010,4.5540000e-01,3.1210000e+01,5.4580e+00,6.9330000e+00,1.3600000e+00,2.1920000e+00,4.11e+03,2.920000e+02,67584.98,19205.20,8220.00,82.00,3.95,0.16,2.390,0.482
1720673,5,0,326.045000,-1.000000000e+00,168.761,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,7.5000,-1.0000000e+00,8.1510000e+03,-1.0000e+00,-1.0000000e+00,4.9840000e+00,-1.0000000e+00,1.66e+02,-1.000000e+00,0.18,-1.00,4348.00,144.00,4.67,0.06,0.569,0.056
1718189,3,0,86.723300,1.277440000e-03,195.338,1.106160000e-02,7.7900000e-01,1.8610000e+00,5.8320,1.4710000e+00,2.3160000e+02,2.4150e+01,8.9740000e+00,1.4640000e+00,1.2090000e+00,3.91e+02,3.470000e+01,5.51,1.96,5830.00,161.00,4.54,0.19,0.876,0.234
1722916,5,0,22.011300,3.168940000e-04,131.997,1.225910000e-02,9.1670000e-01,2.7620000e-01,6.3250,1.1200000e+00,7.9890000e+01,1.1660e+01,8.7540000e+00,1.6920000e+00,5.3780000e-01,9.25e+02,4.950000e+01,172.96,37.05,6812.00,91.00,4.15,0.12,1.604,0.262
1717722,3,0,0.977296,7.410080000e-06,131.710,1.837470000e-03,9.0120000e-01,6.1960000e-01,1.6580,6.7190000e-01,2.1040000e+02,2.1570e+01,1.3500000e+01,1.2280000e+00,9.2550000e-01,1.33e+03,5.610000e+01,742.49,125.20,4805.00,144.00,4.63,0.06,0.688,0.079
1719308,2,0,313.248000,5.067210000e-03,410.030,1.090280000e-02,6.7610000e-01,2.0090000e+00,8.4560,1.6520000e+00,5.7830000e+02,5.5640e+01,1.2270000e+01,3.8490000e+00,2.0100000e+00,3.53e+02,2.770000e+01,3.65,1.15,6256.00,81.00,4.11,0.18,1.505,0.303
1722506,2,1,467.574000,1.271490000e-02,324.006,1.669860000e-02,9.1490000e-01,6.2130000e-02,7.3430,9.6270000e-01,9.3060000e+02,1.6400e+02,8.5220000e+00,1.8550000e+00,3.0530000e-01,1.40e+02,6.310000e+00,0.09,0.02,4335.00,143.00,4.74,0.07,0.502,0.054
1717722,1,0,417.666000,2.777100000e-02,186.188,5.203190000e-02,6.4360000e-01,1.9570000e+00,21.9800,4.0260000e+00,7.2410000e+02,1.4570e+02,5.2350000e+00,1.9330000e+00,1.2740000e+00,1.77e+02,7.450000e+00,0.23,0.04,4805.00,144.00,4.63,0.06,0.688,0.079
