,target_id,tce_plnt_num,tce_rogue_flag,period,tce_period_err,epoch,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err,label,catalog
117,1571152,2,0,0.608161,8.95171e-06,131.991,0.000587892,0.9,0.133,1.994,0.135,96.58,9.793,16.82,1.807,0.3775,3090.0,182.0,21449.54,5066.46,7015.0,166.0,4.2,0.12,1.58,0.275,0,TCE
118,1570924,2,0,443.672,0.0120199,454.293,0.0168356,0.8612,1.273,3.4,2.948,791.0,398.0,3.925,2.514,3.037,188.0,8.0,0.3,0.05,4961.0,136.0,4.54,0.07,0.762,0.078,0,TCE
119,1570349,1,0,0.581469,0.00162442,131.634,0.889101,0.0425,11380.0,5.755,23.22,0.1617,2.784,0.07093,0.04775,4.996,2420.0,143.0,8128.0,1921.26,5883.0,79.0,4.29,0.13,1.197,0.196,0,TCE
120,1435448,3,0,332.991,0.011279,279.887,0.0261433,0.5452,14.34,3.142,3.917,1951.0,436.5,10.15,6.509,15.34,323.0,23.4,2.58,0.75,6047.0,82.0,4.17,0.17,1.425,0.26,0,TCE
121,1571717,2,0,15.1074,0.000109871,145.585,0.00676973,0.1893,42.21,1.17,0.3263,251.1,41.85,13.25,3.447,4.996,1400.0,133.0,916.58,346.63,8302.0,348.0,4.03,0.19,2.134,0.536,0,TCE
122,1571511,1,0,14.0225,8.9588e-07,135.528,5.35806e-05,0.1813,0.01119,8.084,0.004436,20150.0,9.328,2316.0,14.93,4.593,810.0,77.4,102.04,38.96,6061.0,180.0,4.4,0.2,1.05,0.323,0,TCE
123,1571511,2,0,14.0225,5.58513e-05,142.924,0.0032719,0.9541,0.01517,4.674,0.2386,242.6,9.827,26.66,2.063,0.6394,810.0,77.4,102.04,38.96,6061.0,180.0,4.4,0.2,1.05,0.323,0,TCE
124,1571717,1,0,1.0198,2.51152e-05,132.338,0.00890978,0.334,16.14,7.413,0.4282,10.34,1.717,6.343,0.7009,0.7489,3450.0,326.0,33347.74,12611.37,8302.0,348.0,4.03,0.19,2.134,0.536,0,TCE
125,1571717,6,0,43.1762,0.00453194,148.076,0.0818648,0.892,1.808,4.221,6.907,148.6,35.97,10.03,3.009,3.846,989.0,93.5,225.99,85.47,8302.0,348.0,4.03,0.19,2.134,0.536,0,TCE
126,1571717,3,0,26.963,0.000418312,147.497,0.00974449,0.8939,1.485,1.565,1.514,311.1,74.91,11.79,4.371,4.823,1160.0,109.0,423.38,160.11,8302.0,348.0,4.03,0.19,2.134,0.536,0,TCE
127,1571717,4,0,19.9855,0.000723225,136.439,0.0320666,0.6957,8.015,2.119,0.9945,180.3,39.58,11.36,3.072,5.724,1280.0,121.0,631.16,238.69,8302.0,348.0,4.03,0.19,2.134,0.536,0,TCE
128,1571717,5,0,100.951,0.00476255,142.159,0.0563238,0.8999,2.495,0.7521,1.48,136.4,207.4,3.956,2.939,5.966,745.0,70.4,72.82,27.54,8302.0,348.0,4.03,0.19,2.134,0.536,0,TCE
129,1571152,3,0,0.657841,7.72352e-06,131.614,0.00122449,0.8997,0.1812,2.979,0.337,127.3,13.95,10.89,2.072,0.4845,3010.0,178.0,19317.39,4562.84,7015.0,166.0,4.2,0.12,1.58,0.275,0,TCE
130,1571717,7,0,25.9434,0.000263788,134.676,0.00865299,0.8026,4.29,1.345,1.077,279.1,64.59,10.14,3.955,6.293,1170.0,111.0,445.71,168.56,8302.0,348.0,4.03,0.19,2.134,0.536,0,TCE
131,1572201,1,0,254.28,0.00324281,167.774,0.0107129,0.8138,0.4994,8.73,0.4045,33.39,4.923,7.952,1.961,0.909,663.0,116.0,45.71,32.12,8552.0,373.0,3.77,0.41,3.061,1.272,0,TCE
132,1572114,3,0,365.292,0.0194432,376.582,0.0266107,0.4348,2.044,25.48,2.23,1129.0,129.3,9.41,2.933,1.052,231.0,17.7,0.67,0.21,5518.0,166.0,4.51,0.15,0.866,0.199,0,TCE
133,1572114,1,0,639.047,0.0238318,215.806,0.0347728,0.3867,2.199,31.35,2.546,1299.0,153.5,9.713,3.128,1.074,192.0,14.7,0.32,0.1,5518.0,166.0,4.51,0.15,0.866,0.199,0,TCE
134,1572114,2,0,542.138,0.0247426,199.046,0.0319417,0.5097,163.1,2.062,12.6,794.0,419.1,2.487,2.494,68.53,203.0,15.5,0.4,0.12,5518.0,166.0,4.51,0.15,0.866,0.199,0,TCE
135,1573138,4,0,344.85,0.00351164,404.841,0.00513644,0.03811,116.9,4.533,0.8278,785.2,195.2,5.487,7.749,10.38,374.0,24.0,4.61,1.18,4838.0,79.0,3.49,0.13,2.871,0.636,0,TCE
136,1573138,2,0,450.555,0.00437288,467.713,0.00500415,0.2779,15.1,5.025,1.14,934.6,186.0,5.858,8.555,11.79,342.0,21.9,3.23,0.83,4838.0,79.0,3.49,0.13,2.871,0.636,0,TCE
137,1573174,1,0,0.979807,0.0133051,131.995,1.54394,0.7661,71.52,0.7543,22.4,0.8945,119.8,0.01026,0.2047,14.66,2970.0,308.0,18349.34,7621.35,7159.0,325.0,4.04,0.21,1.96,0.56,0,TCE
138,1572948,1,0,3.00328,1.12716e-05,132.074,0.00280804,0.8504,1.105,2.16,0.8866,323.7,34.24,12.52,3.599,2.428,1830.0,218.0,2639.42,1260.56,6606.0,250.0,4.07,0.26,1.768,0.583,0,TCE
139,1573138,5,1,507.488,-1.0,245.973,-1.0,0.1,-1.0,4.5,-1.0,486.0,-1.0,-1.0,6.107,-1.0,329.0,-1.0,2.76,-1.0,4838.0,79.0,3.49,0.13,2.871,0.636,0,TCE
140,1573094,1,0,500.601,0.0212886,364.854,0.0249124,0.4819,4.783,17.94,3.676,807.1,101.6,8.73,2.449,1.928,203.0,13.9,0.4,0.11,5339.0,204.0,4.48,0.13,0.852,0.147,0,TCE
141,1573138,3,0,330.888,0.0108278,225.493,0.0247294,0.8837,14.76,0.7871,5.459,232.6,679.4,1.563,5.384,85.12,379.0,24.3,4.88,1.25,4838.0,79.0,3.49,0.13,2.871,0.636,0,TCE
142,1573138,1,0,275.711,0.0058239,182.562,0.018258,0.9469,0.02728,5.466,0.6919,942.5,282.5,5.306,11.64,3.285,403.0,25.8,6.22,1.6,4838.0,79.0,3.49,0.13,2.871,0.636,0,TCE
143,1575690,1,0,1.1262,1.33008e-07,132.441,2.86037e-05,0.9018,0.01122,1.956,0.006124,24980.0,54.22,620.9,11.64,0.9083,986.0,27.8,223.31,25.21,3979.0,79.0,4.7,0.04,0.544,0.039,0,TCE
144,1576115,1,0,0.970028,6.7029e-06,132.256,0.00275611,0.9755,0.004561,5.103,0.1819,447.1,39.4,17.37,5.473,1.263,3380.0,275.0,30899.18,10057.75,8254.0,340.0,4.08,0.15,1.996,0.446,0,TCE
145,1575977,2,0,0.676498,1.99236e-05,131.808,0.00307786,0.1,49.96,3.499,0.2797,55.0,13.95,5.266,1.299,1.158,3220.0,313.0,25577.9,9920.8,7263.0,348.0,4.12,0.17,1.727,0.528,0,TCE
146,1576115,2,0,0.970059,1.48331e-05,132.001,0.0223796,0.9,0.04041,9.684,1.188,688.6,66.41,19.11,6.099,1.408,3380.0,275.0,30897.85,10057.31,8254.0,340.0,4.08,0.15,1.996,0.446,0,TCE
147,1576144,1,0,548.743,0.00296276,406.815,0.00391978,0.754,1.534,6.246,1.611,453.5,44.24,12.0,5.804,3.085,487.0,57.4,13.31,6.28,9181.0,430.0,4.0,0.23,2.507,0.909,0,TCE
148,1573174,3,0,0.634927,1.85732e-05,132.021,0.00384172,0.0347,257.1,1.452,0.4118,299.9,72.98,6.077,3.446,5.419,3430.0,356.0,32722.25,13578.19,7159.0,325.0,4.04,0.21,1.96,0.56,0,TCE
149,1575977,1,0,0.676518,1.30873e-05,132.137,0.0016506,0.8992,0.3688,2.323,0.3847,77.19,13.79,7.21,1.759,0.7444,3220.0,313.0,25576.91,9920.42,7263.0,348.0,4.12,0.17,1.727,0.528,0,TCE
150,1574792,1,0,2.78398,0.00128604,131.85,0.239101,0.247,362.4,26.73,12.02,0.848,2.395,0.4766,0.1515,2.52,1840.0,98.9,2709.24,582.62,6818.0,91.0,4.17,0.11,1.623,0.297,0,TCE
151,1573174,4,0,0.634924,-1.0,131.605,-1.0,0.1,-1.0,2.0,-1.0,1009.0,-1.0,-1.0,6.315,-1.0,3430.0,-1.0,32722.45,-1.0,7159.0,325.0,4.04,0.21,1.96,0.56,0,TCE
152,1575873,1,0,0.628996,1.04372e-05,131.566,0.00163512,0.7764,0.2856,1.5,0.06199,13.12,1.772,11.1,0.8185,0.2584,3380.0,387.0,30726.76,14103.91,6739.0,202.0,3.95,0.26,2.059,0.604,0,TCE
153,1573174,2,0,0.634916,1.24681e-05,131.817,0.00200803,0.8997,0.6382,1.13,0.7423,546.2,98.56,9.377,5.349,3.092,3430.0,356.0,32722.95,13578.48,7159.0,325.0,4.04,0.21,1.96,0.56,0,TCE
154,1576144,8,0,197.221,0.00238969,210.992,0.00956114,0.938,0.03148,9.324,0.6388,206.7,25.73,8.581,4.278,1.584,685.0,80.8,52.07,24.57,9181.0,430.0,4.0,0.23,2.507,0.909,0,TCE
155,1576144,5,0,459.77,0.00616599,286.41,0.00956648,1.0,0.07903,5.054,1.852,548.0,453.1,9.613,10.8,19.33,517.0,60.9,16.85,7.95,9181.0,430.0,4.0,0.23,2.507,0.909,0,TCE
156,1577039,1,0,1.18187,1.16491e-05,131.979,0.00268663,0.9557,0.02311,3.529,0.3091,236.5,30.42,9.285,3.611,1.194,2640.0,261.0,11553.33,4560.65,6969.0,312.0,4.09,0.18,1.896,0.608,0,TCE
157,1577039,2,0,1.18188,1.56936e-05,132.555,0.00404948,0.2805,15.15,8.063,1.324,166.6,18.05,10.9,2.488,2.163,2640.0,261.0,11553.26,4560.63,6969.0,312.0,4.09,0.18,1.896,0.608,0,TCE
158,1576144,7,0,543.091,0.00615967,407.375,0.00950203,0.7184,3.814,10.64,3.584,248.7,33.37,8.567,4.262,3.762,489.0,57.6,13.49,6.36,9181.0,430.0,4.0,0.23,2.507,0.909,0,TCE
159,1717528,1,0,552.789,0.0122158,360.342,0.0172956,0.6984,2.384,9.624,2.451,470.1,70.04,7.263,2.38,1.638,234.0,11.3,0.71,0.14,6099.0,85.0,4.46,0.1,1.028,0.142,0,TCE
160,1576144,3,0,2.68666,3.66085e-05,132.297,0.0233601,0.9005,0.3601,6.511,1.348,14.31,2.516,5.535,1.092,0.4803,2870.0,338.0,16005.64,7550.77,9181.0,430.0,4.0,0.23,2.507,0.909,0,TCE
161,1576144,4,0,498.431,0.0251186,253.555,0.0357733,0.6876,2.518,7.935,1.283,171.7,80.81,3.493,3.519,2.399,503.0,59.3,15.13,7.14,9181.0,430.0,4.0,0.23,2.507,0.909,0,TCE
162,1576144,2,0,2.68667,8.35548e-06,132.16,0.00137468,0.9007,0.2115,1.993,0.1329,39.59,2.82,16.13,1.82,0.7065,2870.0,338.0,16005.58,7550.75,9181.0,430.0,4.0,0.23,2.507,0.909,0,TCE
163,1576144,6,0,376.173,0.00482751,248.856,0.0102776,0.9963,0.07791,4.591,0.4406,416.9,55.97,9.953,8.822,13.78,552.0,65.1,22.01,10.39,9181.0,430.0,4.0,0.23,2.507,0.909,0,TCE
164,1577912,1,0,0.680139,1.59706e-05,131.95,0.00799283,0.3,27.94,3.601,0.4554,31.21,5.458,6.933,1.36,2.192,4110.0,292.0,67584.98,19205.2,8220.0,82.0,3.95,0.16,2.39,0.482,0,TCE
165,1720673,5,0,326.045,-1.0,168.761,-1.0,0.1,-1.0,7.5,-1.0,8151.0,-1.0,-1.0,4.984,-1.0,166.0,-1.0,0.18,-1.0,4348.0,144.0,4.67,0.06,0.569,0.056,0,TCE
166,1718189,3,0,86.7233,0.00127744,195.338,0.0110616,0.779,1.861,5.832,1.471,231.6,24.15,8.974,1.464,1.209,391.0,34.7,5.51,1.96,5830.0,161.0,4.54,0.19,0.876,0.234,0,TCE
167,1722916,5,0,22.0113,0.000316894,131.997,0.0122591,0.9167,0.2762,6.325,1.12,79.89,11.66,8.754,1.692,0.5378,925.0,49.5,172.96,37.05,6812.0,91.0,4.15,0.12,1.604,0.262,0,TCE
168,1717722,3,0,0.977296,7.41008e-06,131.71,0.00183747,0.9012,0.6196,1.658,0.6719,210.4,21.57,13.5,1.228,0.9255,1330.0,56.1,742.49,125.2,4805.0,144.0,4.63,0.06,0.688,0.079,0,TCE
169,1719308,2,0,313.248,0.00506721,410.03,0.0109028,0.6761,2.009,8.456,1.652,578.3,55.64,12.27,3.849,2.01,353.0,27.7,3.65,1.15,6256.0,81.0,4.11,0.18,1.505,0.303,0,TCE
170,1722506,2,1,467.574,0.0127149,324.006,0.0166986,0.9149,0.06213,7.343,0.9627,930.6,164.0,8.522,1.855,0.3053,140.0,6.31,0.09,0.02,4335.0,143.0,4.74,0.07,0.502,0.054,0,TCE
171,1717722,1,0,417.666,0.027771,186.188,0.0520319,0.6436,1.957,21.98,4.026,724.1,145.7,5.235,1.933,1.274,177.0,7.45,0.23,0.04,4805.0,144.0,4.63,0.06,0.688,0.079,0,TCE
172,1722916,1,0,1.81353,0.00194471,132.514,0.36066,0.9969,1.234,1.362,37.94,0.1413,4.707,0.05258,0.08828,2.179,2130.0,114.0,4824.23,1033.32,6812.0,91.0,4.15,0.12,1.604,0.262,0,TCE
173,1718189,2,0,13.0608,8.7757e-05,137.628,0.0055458,0.9984,0.0858,4.302,0.3864,266.3,27.25,18.4,2.8,5.394,734.0,65.2,68.75,24.43,5830.0,161.0,4.54,0.19,0.876,0.234,0,TCE
174,1722916,3,0,113.456,0.00222429,213.727,0.01916,0.8618,0.4581,10.56,1.478,152.5,27.99,7.401,2.248,0.7293,535.0,28.7,19.42,4.16,6812.0,91.0,4.15,0.12,1.604,0.262,0,TCE
175,1722916,4,0,59.1085,0.00107262,141.294,0.0171787,0.7725,0.7084,15.64,1.132,101.1,17.22,7.376,1.762,0.5326,665.0,35.6,46.34,9.92,6812.0,91.0,4.15,0.12,1.604,0.262,0,TCE
176,1718958,1,0,1.41976,5.52668e-06,132.919,0.0011637,0.9441,0.1788,1.67,0.3357,55.17,4.495,18.04,0.96,0.3101,1700.0,93.5,1976.91,434.87,5925.0,119.0,4.39,0.12,1.035,0.157,0,TCE
177,1720673,3,0,368.353,0.0227826,496.395,0.029693,0.0005087,1398.0,19.03,2.777,13190.0,2372.0,28.54,6.332,1.636,159.0,6.87,0.15,0.03,4348.0,144.0,4.67,0.06,0.569,0.056,0,TCE
178,1722506,1,0,549.545,0.0471751,332.886,0.0696301,0.9126,0.05289,28.4,3.373,1145.0,385.0,6.736,2.052,0.4443,133.0,5.98,0.07,0.01,4335.0,143.0,4.74,0.07,0.502,0.054,0,TCE
179,1718594,1,0,2.71866,2.5852e-05,132.8,0.00583083,0.843,0.4935,6.579,0.3095,16.06,1.521,10.55,1.059,0.3928,2430.0,245.0,8239.52,3326.17,7796.0,322.0,3.97,0.2,2.355,0.685,0,TCE
180,1722506,3,0,606.951,0.00980249,296.317,0.0146044,0.5763,3.137,8.114,1.809,898.0,184.9,7.416,1.557,1.033,128.0,5.78,0.06,0.01,4335.0,143.0,4.74,0.07,0.502,0.054,0,TCE
181,1722506,4,0,502.537,0.00859693,488.978,0.0117155,0.4415,2.939,14.0,1.487,677.7,112.0,6.604,1.322,0.5498,137.0,6.16,0.08,0.01,4335.0,143.0,4.74,0.07,0.502,0.054,0,TCE
182,1721157,1,0,3.44928,1.32323e-05,133.381,0.00221584,0.9172,0.4701,1.561,0.7473,244.2,25.87,12.26,1.522,0.9934,967.0,49.1,206.58,41.98,5119.0,154.0,4.59,0.09,0.781,0.103,0,TCE
183,1718189,1,0,21.8536,0.000102083,144.322,0.00382204,0.8973,0.1776,3.601,0.5238,354.0,17.73,21.63,1.949,0.6156,618.0,55.0,34.61,12.3,5830.0,161.0,4.54,0.19,0.876,0.234,0,TCE
184,1722916,2,0,1.81382,2.27277e-05,132.494,0.00535378,0.7644,0.8021,10.5,0.4185,18.38,2.379,7.431,0.7493,0.2264,2130.0,114.0,4823.21,1033.08,6812.0,91.0,4.15,0.12,1.604,0.262,0,TCE
185,1721614,2,0,523.98,0.00997727,405.791,0.01262,0.8569,3.55,2.345,3.398,319.6,233.0,1.601,2.28,4.834,264.0,25.9,1.15,0.45,6221.0,169.0,4.28,0.22,1.122,0.282,0,TCE
186,1720673,1,0,374.564,0.00279419,445.993,0.00532476,0.02224,348.0,2.056,2.394,8689.0,1461.0,16.76,5.157,12.1,158.0,6.83,0.15,0.03,4348.0,144.0,4.67,0.06,0.569,0.056,0,TCE
187,1720673,4,0,325.394,0.0162785,168.922,0.0499272,0.5753,23.17,3.328,7.965,2417.0,1496.0,4.37,2.878,16.21,166.0,7.16,0.18,0.03,4348.0,144.0,4.67,0.06,0.569,0.056,0,TCE
188,1722276,1,0,569.936,0.00129715,248.938,0.00170471,0.9539,0.2144,4.205,0.1682,18720.0,447.8,94.61,43.21,32.99,296.0,22.1,1.81,0.54,5367.0,86.0,3.78,0.14,2.057,0.586,0,TCE
189,1721614,1,0,368.394,0.00202515,422.014,0.00534028,0.5733,5.466,2.831,0.9625,697.1,145.3,4.628,3.093,2.811,297.0,29.1,1.84,0.72,6221.0,169.0,4.28,0.22,1.122,0.282,0,TCE
190,1719308,1,0,36.573,0.00139869,164.835,0.0304558,0.9917,0.02103,28.33,1.589,228.1,27.03,15.97,3.686,2.014,721.0,56.7,64.01,20.11,6256.0,81.0,4.11,0.18,1.505,0.303,0,TCE
191,1720673,2,0,324.772,0.0150146,168.385,0.0462953,0.3941,44.07,3.925,8.681,3232.0,1717.0,6.806,3.218,19.27,166.0,7.16,0.18,0.03,4348.0,144.0,4.67,0.06,0.569,0.056,0,TCE
192,1717722,2,0,4.537,1.60782e-05,132.186,0.00247102,0.8851,0.5399,1.866,0.7173,480.5,36.49,15.23,1.822,1.068,798.0,33.6,95.87,16.17,4805.0,144.0,4.63,0.06,0.688,0.079,0,TCE
193,1718594,2,0,0.774508,2.39096e-05,132.249,0.00500474,0.8992,0.3272,1.264,0.2315,6.981,2.334,4.196,0.7237,0.2973,3690.0,373.0,43954.98,17743.97,7796.0,322.0,3.97,0.2,2.355,0.685,0,TCE
194,1724968,6,0,139.784,-1.0,214.41,-1.0,0.1,-1.0,4.5,-1.0,631.3,-1.0,-1.0,3.526,-1.0,467.0,-1.0,11.2,-1.0,6896.0,92.0,4.3,0.14,1.39,0.3,0,TCE
195,1849235,2,0,0.937105,5.69541e-06,131.927,0.000908219,0.9,0.2716,1.038,0.3474,884.7,80.79,17.25,5.852,2.24,2610.0,303.0,10930.24,5074.44,6477.0,227.0,4.08,0.26,1.667,0.494,0,TCE
196,1849235,3,0,4.68546,2.70564e-05,132.2,0.00384955,0.7036,4.007,2.098,1.132,730.7,85.81,9.918,4.835,5.155,1520.0,177.0,1278.43,593.52,6477.0,227.0,4.08,0.26,1.667,0.494,0,TCE
197,1849235,4,0,0.520614,-1.0,131.536,-1.0,0.1,-1.0,1.5,-1.0,166.5,-1.0,-1.0,2.17,-1.0,3170.0,-1.0,23932.76,-1.0,6477.0,227.0,4.08,0.26,1.667,0.494,0,TCE
198,1849555,1,0,1.67299,1.84102e-05,132.293,0.00393854,0.9069,0.2685,4.528,0.338,19.18,2.878,7.046,2.231,1.05,3520.0,575.0,36194.69,23653.9,7164.0,247.0,3.47,0.38,4.312,1.728,0,TCE
199,1724222,2,1,199.727,0.0025618,267.198,0.00826215,0.8516,0.499,6.338,1.114,243.0,30.21,8.73,3.411,1.111,488.0,34.3,13.46,3.78,6932.0,83.0,4.03,0.16,1.94,0.352,0,TCE
200,1724968,2,0,305.116,0.00946342,350.424,0.0267214,0.812,0.07736,8.605,0.8183,18450.0,3009.0,9.051,21.07,4.97,360.0,24.3,3.96,1.07,6896.0,92.0,4.3,0.14,1.39,0.3,0,TCE
201,1865042,1,0,3.48159,8.67106e-06,132.988,0.00153044,0.9012,0.3806,1.896,0.3776,133.0,6.951,22.95,1.426,0.6148,1160.0,63.3,423.32,92.72,5405.0,108.0,4.37,0.12,1.022,0.129,0,TCE
202,1849702,1,0,39.8311,0.000244398,155.643,0.0051051,0.9739,0.01407,3.013,0.3032,386.6,57.59,13.94,2.111,0.3016,420.0,12.3,7.34,0.86,5026.0,100.0,4.58,0.05,0.759,0.05,0,TCE
203,1722916,6,0,359.059,0.020581,202.797,0.091704,1.0,0.04658,20.55,25.85,338.0,1196.0,8.339,5.693,15.18,365.0,19.5,4.18,0.9,6812.0,91.0,4.15,0.12,1.604,0.262,0,TCE
204,1724513,1,0,1.97518,9.61077e-06,131.636,0.00206628,0.9,0.5304,1.634,0.3217,62.93,6.574,12.64,1.622,0.7901,2060.0,174.0,4299.72,1448.55,6401.0,77.0,4.03,0.2,1.744,0.376,0,TCE
205,1724842,1,0,468.865,0.0161021,507.782,0.0205243,0.9001,0.1238,14.54,1.736,375.8,44.71,9.004,2.675,0.5708,245.0,14.4,0.85,0.2,5631.0,84.0,4.32,0.13,1.152,0.179,0,TCE
206,1724968,1,0,0.620597,1.0708e-05,131.936,0.00241044,0.9712,0.01579,2.799,0.3475,177.9,29.32,9.11,2.376,0.5649,2840.0,192.0,15353.73,4151.02,6896.0,92.0,4.3,0.14,1.39,0.3,0,TCE
207,1723078,1,0,330.017,0.00490694,364.815,0.00924932,0.7966,0.8613,7.04,1.204,280.4,37.92,7.098,6.413,3.557,478.0,72.5,12.38,7.51,6126.0,185.0,3.58,0.34,3.466,1.399,0,TCE
208,1724968,4,0,175.483,0.0044817,169.956,0.0211627,0.9284,0.2135,9.758,0.9769,13520.0,2078.0,9.732,21.54,17.53,432.0,29.2,8.27,2.24,6896.0,92.0,4.3,0.14,1.39,0.3,0,TCE
209,1849785,1,1,618.405,0.00989591,324.699,0.0129428,0.8424,1.005,4.136,2.141,727.3,135.3,6.78,2.873,1.924,216.0,22.3,0.52,0.21,6022.0,198.0,4.49,0.22,0.941,0.291,0,TCE
210,1725016,1,0,7.40736,3.90147e-05,133.28,0.00431633,0.8887,0.1851,3.906,0.547,421.1,20.99,21.28,2.31,0.803,939.0,97.2,183.53,76.02,5922.0,205.0,4.47,0.22,0.961,0.297,0,TCE
211,1724719,1,0,5.79178,3.01822e-05,133.358,0.00377821,0.8996,0.3804,3.526,0.6756,115.6,8.007,14.94,1.667,0.637,1220.0,71.7,528.88,124.07,6174.0,86.0,4.24,0.12,1.318,0.243,0,TCE
212,1722916,7,0,80.9108,0.00155637,145.944,0.0158873,0.9078,0.4036,5.42,1.47,136.1,23.86,7.342,2.191,0.872,599.0,32.1,30.49,6.53,6812.0,91.0,4.15,0.12,1.604,0.262,0,TCE
213,1724222,3,1,524.897,0.0146333,373.065,0.0509953,0.3012,5.601,32.72,1.813,236.6,33.67,7.378,3.038,1.202,354.0,24.8,3.71,1.04,6932.0,83.0,4.03,0.16,1.94,0.352,0,TCE
214,1725457,1,1,602.999,0.0451438,354.651,0.0678032,0.9024,0.9924,8.581,5.41,157.4,75.63,2.367,1.863,2.026,237.0,23.6,0.75,0.3,5680.0,171.0,4.24,0.22,1.242,0.32,0,TCE
215,1725193,1,0,2.96384,2.11871e-07,134.119,5.5087e-05,0.96,0.008423,5.419,0.004633,35320.0,23.61,1710.0,34.13,10.93,1410.0,143.0,926.38,377.05,6095.0,232.0,4.37,0.2,1.158,0.37,0,TCE
216,1724222,1,0,0.827889,9.37482e-06,131.811,0.00244794,0.9055,0.3352,3.516,0.3305,20.33,2.353,10.76,1.021,0.3353,3040.0,213.0,20210.02,5672.03,6932.0,83.0,4.03,0.16,1.94,0.352,0,TCE
217,1724719,2,0,10.0989,8.84391e-05,132.33,0.00676467,0.8416,1.339,3.093,0.7308,99.31,11.12,8.752,1.484,1.135,1020.0,59.6,252.0,59.12,6174.0,86.0,4.24,0.12,1.318,0.243,0,TCE
218,1726231,1,0,359.623,0.00923769,373.947,0.0201653,0.6878,0.4654,25.66,1.418,535.5,65.16,8.349,4.147,1.611,361.0,52.8,4.0,2.34,6406.0,272.0,4.04,0.33,1.68,0.614,0,TCE
219,1849235,1,0,0.937079,1.56833e-05,131.597,0.00525496,0.8935,0.7181,3.043,1.376,200.0,35.51,6.892,2.742,1.732,2610.0,303.0,10930.64,5074.62,6477.0,227.0,4.08,0.26,1.667,0.494,0,TCE
220,1722916,8,0,95.8583,0.00147129,158.855,0.00888501,0.8609,1.255,2.318,1.023,172.1,33.66,7.55,2.39,1.766,566.0,30.3,24.32,5.21,6812.0,91.0,4.15,0.12,1.604,0.262,0,TCE
221,1724222,4,0,127.315,0.00120256,168.776,0.00797166,0.9728,0.01419,4.267,0.5026,240.1,32.22,8.245,3.86,0.7783,567.0,39.8,24.53,6.88,6932.0,83.0,4.03,0.16,1.94,0.352,0,TCE
222,1724968,3,0,126.318,0.0017931,179.769,0.0121444,0.5048,3.634,3.556,1.507,5568.0,1243.0,4.676,10.75,5.638,483.0,32.6,12.82,3.47,6896.0,92.0,4.3,0.14,1.39,0.3,0,TCE
223,1724968,5,0,620.023,0.0120112,198.61,0.0133145,0.8734,0.07947,5.262,0.7806,14490.0,3460.0,8.499,19.4,5.568,284.0,19.2,1.54,0.42,6896.0,92.0,4.3,0.14,1.39,0.3,0,TCE
224,1722916,9,0,105.724,0.0025471,156.863,0.0171496,0.9666,0.03359,6.744,1.071,140.0,23.09,7.94,2.401,0.4902,548.0,29.3,21.34,4.57,6812.0,91.0,4.15,0.12,1.604,0.262,0,TCE
225,1724961,1,0,0.620596,1.33917e-05,131.924,0.00169834,0.9,0.4372,2.041,0.4144,84.38,15.8,7.274,2.291,1.072,3650.0,410.0,41982.76,18860.82,7311.0,279.0,3.99,0.24,2.143,0.665,0,TCE
226,1868524,1,0,443.033,0.0155065,373.651,0.0165747,0.9342,0.02935,10.4,1.139,1943.0,288.5,7.616,3.807,0.45,169.0,3.74,0.19,0.02,4686.0,84.0,4.63,0.03,0.666,0.032,0,TCE
227,1870849,2,0,0.531221,4.88073e-06,131.525,0.00170722,0.7,2.148,3.817,0.5718,101.5,5.646,26.62,2.041,1.196,3410.0,336.0,32168.35,12649.57,6835.0,307.0,4.07,0.19,1.892,0.548,0,TCE
228,1866252,1,0,0.700486,1.23446e-05,132.164,0.00279468,0.9,0.3523,1.628,0.1836,22.36,3.668,8.395,0.6833,0.2984,2380.0,231.0,7650.23,2963.15,6102.0,202.0,4.28,0.2,1.225,0.368,0,TCE
229,1870398,1,0,43.1391,0.0029614,132.321,0.0560403,0.9986,0.05129,55.31,3.056,298.0,21.33,17.39,5.9,6.619,706.0,54.7,58.78,18.23,6198.0,80.0,4.07,0.17,1.769,0.395,0,TCE
230,1865567,2,0,0.674675,1.49546e-05,131.645,0.00468787,0.9247,0.303,4.54,0.3568,3.452,0.5688,7.886,0.4288,0.221,4350.0,558.0,84625.17,43391.48,9888.0,412.0,4.21,0.25,1.979,0.903,0,TCE
231,1870849,1,0,0.531227,9.70786e-06,131.789,0.00186348,0.6912,1.3,1.345,0.1071,77.82,9.61,12.61,1.79,0.7532,3410.0,336.0,32167.89,12649.39,6835.0,307.0,4.07,0.19,1.892,0.548,0,TCE
232,1865567,3,0,41.2025,0.0114053,162.734,0.125542,0.6988,26.82,4.987,1.493,38.23,15.3,5.33,1.315,6.612,1100.0,142.0,351.88,180.43,9888.0,412.0,4.21,0.25,1.979,0.903,0,TCE
233,1865567,1,0,1.34941,9.28118e-06,132.599,0.00238608,0.9,0.1221,2.636,0.1144,9.323,0.8931,12.63,0.6934,0.3219,3450.0,442.0,33581.66,17218.97,9888.0,412.0,4.21,0.25,1.979,0.903,0,TCE
