,koi_duration,koi_depth,koi_prad,koi_ror,tce_duration,tce_depth,tce_prad,koi_steff,koi_srad,koi_smass,koi_slogg,tce_steff,tce_sradius,tce_slogg,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_model_snr,koi_max_mult_ev
2300,2.064,107.4,1.32,0.009517,,,,6078.0,1.271,1.162,4.294,,,,0.0,0.0,0.0,0.0,12.8,12.475003
2301,6.758,885.4,2.4,0.026801,,,,4939.0,0.819,0.785,4.506,,,,0.0,0.0,0.0,0.0,18.1,11.975632
2302,5.2,108.5,3.24,0.01139,,,,5405.0,2.605,1.365,3.741,,,,0.0,0.0,0.0,0.0,14.1,12.237531
2303,2.992,83.2,1.27,0.008447,,,,5827.0,1.374,1.068,4.191,,,,0.0,0.0,0.0,0.0,17.4,14.623486
2304,6.68,298.1,1.82,0.018988,,,,5817.0,0.876,0.965,4.538,,,,0.0,1.0,1.0,1.0,18.9,16.47754
2305,9.686,170.2,1.59,0.014766,,,,5871.0,0.983,1.097,4.493,,,,0.0,0.0,0.0,0.0,21.4,15.961918
2306,5.522,45.9,1.36,0.006237,,,,6311.0,1.994,1.443,3.998,,,,0.0,0.0,0.0,0.0,22.0,16.418793
2308,1.4499,137.3,25.5,0.112178,,,,7102.0,2.082,1.48,3.972,,,,0.0,0.0,1.0,0.0,41.6,37.332584
2309,2.1787,222.8,3.76,0.013898,,,,5814.0,2.476,1.243,3.745,,,,0.0,0.0,0.0,0.0,21.3,18.540503
2310,7.042,203.1,2.13,0.015049,,,,5936.0,1.299,1.122,4.261,,,,0.0,0.0,0.0,0.0,23.7,18.592783
2311,4.102,505.4,2.11,0.021415,,,,5632.0,0.904,1.026,4.537,,,,0.0,0.0,0.0,0.0,22.5,17.739546
2312,1.2808,403.6,2.66,0.021529,,,,5970.0,1.131,1.057,4.355,,,,0.0,0.0,0.0,0.0,19.3,15.594649
2313,29.1428,257.9,2.12,0.020606,,,,5428.0,0.94,0.816,4.404,,,,1.0,0.0,1.0,1.0,62.2,19.105417
2314,8.567,138.6,2.11,0.010853,,,,5422.0,1.782,1.02,3.945,,,,0.0,0.0,0.0,0.0,28.4,18.577278
2315,12.689,253.3,15.96,0.013954,,,,4553.0,10.472,1.616,2.605,,,,1.0,0.0,0.0,0.0,10.0,
2316,4.605,436.3,2.44,0.024803,,,,5790.0,0.9,0.998,4.528,,,,0.0,0.0,0.0,0.0,14.1,12.797429
2317,4.422,221.5,1.44,0.016079,,,,5475.0,0.818,0.734,4.479,,,,0.0,0.0,0.0,0.0,16.3,12.717842
2320,8.432,1033.0,2.73,0.028604,,,,5135.0,0.874,0.812,4.464,,,,0.0,0.0,0.0,0.0,17.3,15.520331
2321,0.7572,2754.6,1.73,0.048437,,,,3464.0,0.328,0.328,4.923,,,,0.0,0.0,0.0,0.0,48.6,33.523926
2322,0.9613,2355.0,1.72,0.048149,,,,3464.0,0.328,0.328,4.923,,,,0.0,0.0,0.0,0.0,25.4,17.186102
2323,3.004,134.7,1.37,0.011722,,,,6143.0,1.067,1.085,4.418,,,,0.0,1.0,1.0,1.0,27.0,17.67672
2324,1.7869,1224.1,13.96,0.175099,,,,5068.0,0.73,0.698,4.556,,,,0.0,0.0,1.0,0.0,79.6,28.659103
2325,1.406,210.2,25.82,0.274887,,,,5591.0,0.86,0.977,4.559,,,,0.0,0.0,0.0,0.0,18.5,11.662024
2326,4.183,142.0,1.48,0.011491,,,,5511.0,1.176,0.92,4.261,,,,0.0,0.0,0.0,0.0,15.4,12.498557
2327,4.6125,421.8,2.4,0.018741,,,,5978.0,1.171,1.034,4.316,,,,0.0,0.0,0.0,0.0,110.5,92.42659
2328,6.744,447.8,3.82,0.032476,,,,5876.0,1.077,1.001,4.374,,,,0.0,1.0,1.0,1.0,20.5,21.453985
2329,7.768,1992.3,2.72,0.039058,,,,4477.0,0.637,0.659,4.649,,,,0.0,0.0,0.0,0.0,36.1,28.472113
2330,10.8636,351.2,2.51,0.017719,,,,6214.0,1.297,1.059,4.238,,,,0.0,0.0,0.0,0.0,81.9,51.932014
2331,1.5916,6462.0,1.56,0.079431,,,,3157.0,0.18,0.153,5.112,,,,0.0,0.0,0.0,0.0,50.5,41.95647
2332,1.2637,2598.0,0.92,0.046896,,,,3157.0,0.18,0.153,5.112,,,,0.0,0.0,0.0,0.0,24.3,19.508406
2333,0.9879,631.8,1.24,0.029146,,,,3483.0,0.389,0.415,4.875,,,,0.0,0.0,0.0,0.0,37.1,35.076653
2334,0.955,239.2,1.08,0.014007,,,,4784.0,0.708,0.766,4.618,,,,0.0,1.0,0.0,0.0,26.8,13.911604
2336,3.426,85.5,1.74,0.009138,,,,6257.0,1.748,1.291,4.063,,,,0.0,0.0,1.0,0.0,27.8,22.056444
2337,7.219,219.5,77.12,0.163671,,,,6622.0,4.315,1.789,3.421,,,,0.0,1.0,1.0,1.0,48.2,18.294212
2338,3.419,92.6,1.08,0.00872,,,,5631.0,1.132,0.998,4.33,,,,0.0,1.0,1.0,1.0,28.1,21.663082
2339,2.408,152.6,1.06,0.01112,,,,5458.0,0.872,0.938,4.53,,,,0.0,0.0,1.0,0.0,15.5,14.0844
2340,1.5796,224.9,0.93,0.013129,,,,4313.0,0.65,0.731,4.662,,,,0.0,0.0,0.0,0.0,17.7,14.877646
2341,1.206,202.2,0.88,0.012562,,,,4464.0,0.638,0.654,4.643,,,,0.0,0.0,1.0,1.0,13.9,12.351125
2342,5.747,75.1,1.55,0.009753,,,,5691.0,1.458,1.068,4.139,,,,0.0,0.0,0.0,0.0,23.9,16.214994
2343,3.414,107.3,1.46,0.009895,,,,6075.0,1.352,1.225,4.264,,,,0.0,0.0,0.0,0.0,22.0,24.057016
2344,2.899,133.1,1.02,0.010427,,,,5452.0,0.9,1.012,4.535,,,,0.0,0.0,0.0,0.0,16.1,12.840978
2346,1.46,140.6,0.76,0.011001,,,,5271.0,0.63,0.624,4.634,,,,0.0,1.0,1.0,0.0,17.1,10.130858
2348,1.6202,126.8,0.87,0.010043,,,,5017.0,0.797,0.76,4.516,,,,0.0,0.0,0.0,0.0,16.7,13.661968
2349,2.996,1617.1,2.21,0.035947,,,,3891.0,0.564,0.605,4.718,,,,0.0,0.0,0.0,0.0,23.8,16.71722
2350,2.2942,1223.3,2.2,0.035793,,,,3891.0,0.564,0.605,4.718,,,,0.0,0.0,0.0,0.0,22.6,17.191265
2352,5.584,807.1,3.21,0.025518,,,,5467.0,1.152,0.902,4.271,,,,0.0,0.0,0.0,0.0,34.9,25.795126
2353,3.754,221.2,1.68,0.013363,,,,5467.0,1.152,0.902,4.271,,,,0.0,0.0,0.0,0.0,15.2,12.3765545
2354,2.696,474.8,2.69,0.021384,,,,5467.0,1.152,0.902,4.271,,,,0.0,0.0,0.0,0.0,20.0,17.020468
2355,1.066,488.5,1.52,0.019749,,,,4792.0,0.704,0.793,4.627,,,,0.0,0.0,0.0,0.0,27.3,20.688766
2356,3.337,191.0,1.18,0.012612,,,,5653.0,0.857,0.952,4.551,,,,0.0,0.0,0.0,0.0,9.1,
2357,1.25,261.1,1.63,0.017404,,,,5653.0,0.857,0.952,4.551,,,,0.0,0.0,0.0,0.0,8.3,
2358,1.833,166.2,1.46,0.012369,,,,5996.0,1.081,0.936,4.342,,,,0.0,1.0,0.0,1.0,43.4,26.264198
2360,4.4679,68.7,1.3,0.008082,,,,5788.0,1.474,1.05,4.122,,,,0.0,0.0,0.0,0.0,38.2,27.484186
2361,8.45,57.3,15049.8,97.605156,,,,5800.0,1.412,0.958,4.119,,,,0.0,0.0,0.0,0.0,12.8,
2362,2.112,160.4,1.07,0.011562,,,,5776.0,0.849,0.939,4.554,,,,0.0,1.0,1.0,0.0,15.5,13.826928
2363,1.767,356.8,2.27,0.021524,,,,5370.0,0.966,0.877,4.411,,,,0.0,0.0,0.0,0.0,13.9,16.792065
2365,1.8261,200.7,1.36,0.012949,,,,5966.0,0.961,1.049,4.493,,,,0.0,0.0,0.0,0.0,22.4,17.354563
2368,5.558,217.3,1.24,0.013712,,,,5335.0,0.831,0.914,4.56,,,,0.0,0.0,1.0,1.0,17.0,14.344855
2369,2.86,285.7,1.49,0.016687,,,,5438.0,0.82,0.92,4.574,,,,0.0,1.0,1.0,1.0,18.6,15.078204
2370,3.096,133.7,0.83,0.010587,,,,5366.0,0.715,0.793,4.625,,,,0.0,1.0,1.0,0.0,14.3,13.042287
2371,7.461,501.6,3.54,0.020452,,,,5919.0,1.585,1.009,4.042,,,,0.0,0.0,0.0,0.0,194.9,109.9509
2372,3.402,599.8,2.82,0.030214,,,,5240.0,0.856,0.958,4.555,,,,0.0,1.0,1.0,0.0,7.5,24.201456
2373,1.3493,157.6,1.07,0.011346,,,,5227.0,0.867,0.796,4.463,,,,0.0,0.0,1.0,0.0,38.7,21.53885
2374,5.5177,125.5,1.51,0.01063,,,,6214.0,1.297,1.059,4.238,,,,0.0,0.0,0.0,0.0,43.5,37.507618
2375,3.011,214.6,1.62,0.01334,,,,5885.0,1.111,1.004,4.348,,,,0.0,0.0,0.0,0.0,23.5,25.88844
2376,3.398,159.0,1.43,0.011797,,,,5885.0,1.111,1.004,4.348,,,,0.0,0.0,0.0,0.0,13.5,14.869048
2377,2.326,134.9,1.91,0.011362,,,,6366.0,1.543,1.273,4.167,,,,0.0,0.0,1.0,1.0,12.3,28.792877
2378,1.1014,269.7,1.57,0.015318,,,,5727.0,0.937,0.877,4.438,,,,0.0,1.0,1.0,0.0,25.3,16.841465
2379,2.3269,8043.0,8.91,0.081558,,,,5780.0,1.0,1.0,4.438,,,,0.0,1.0,1.0,1.0,43.2,128.06352
2381,1.3175,125.9,1.03,0.010575,,,,6089.0,0.889,0.971,4.527,,,,0.0,0.0,1.0,0.0,17.9,14.789312
2382,4.514,197.0,1.11,0.013185,,,,5235.0,0.771,0.862,4.595,,,,0.0,0.0,1.0,1.0,21.9,18.140957
2383,3.164,168.0,1.38,0.012635,,,,5780.0,1.0,1.0,4.438,,,,1.0,0.0,1.0,1.0,76.4,19.254623
2385,5.085,694.4,2.88,0.024151,,,,6036.0,1.093,1.048,4.382,,,,0.0,0.0,0.0,0.0,20.1,16.604742
2386,4.664,185.3,2.12,0.015063,,,,5937.0,1.291,1.084,4.251,,,,0.0,0.0,0.0,0.0,19.9,16.409773
2388,4.554,79.7,1.33,0.009401,,,,5937.0,1.291,1.084,4.251,,,,0.0,0.0,0.0,0.0,14.2,12.799112
2389,7.208,538.0,2.17,0.027854,,,,5010.0,0.715,0.798,4.623,,,,0.0,0.0,0.0,0.0,20.5,14.278832
2390,2.299,503.9,2.12,0.021409,,,,5984.0,0.906,0.993,4.521,,,,0.0,0.0,1.0,1.0,13.6,12.084565
2393,3.27,142.0,1.26,0.011743,,,,5496.0,0.983,0.92,4.417,,,,0.0,0.0,0.0,0.0,13.7,12.623598
2395,3.512,645.8,1.72,0.022958,,,,4889.0,0.686,0.759,4.637,,,,0.0,1.0,1.0,0.0,25.1,26.220987
2396,8.378,178.5,1.84,0.013044,,,,6115.0,1.291,1.077,4.249,,,,0.0,0.0,0.0,0.0,39.0,28.77161
2397,10.465,263.4,2.1,0.014906,,,,6115.0,1.291,1.077,4.249,,,,0.0,0.0,0.0,0.0,36.2,26.285856
2398,2.6118,6057.0,4.04,0.073529,,,,3640.0,0.503,0.513,4.744,,,,0.0,0.0,0.0,0.0,65.6,55.062897
2399,1.8211,285.1,1.7,0.017229,,,,5417.0,0.901,0.83,4.447,,,,0.0,0.0,0.0,0.0,22.1,17.881384
2400,7.434,431.0,1.88,0.019948,,,,6161.0,0.862,0.95,4.545,,,,0.0,0.0,0.0,0.0,23.7,19.588993
2401,1.9855,345.3,1.88,0.017094,,,,6198.0,1.005,1.072,4.464,,,,0.0,0.0,0.0,0.0,20.0,18.348112
2402,1.734,41.7,1.31,0.005939,,,,5622.0,2.017,0.965,3.813,,,,0.0,0.0,1.0,0.0,18.0,17.324373
2404,2.101,83.5,0.7,0.008944,,,,5374.0,0.721,0.68,4.555,,,,0.0,0.0,0.0,0.0,15.6,13.210224
2405,1.934,59.5,0.65,0.008216,,,,5374.0,0.721,0.68,4.555,,,,0.0,0.0,0.0,0.0,13.9,10.735407
2407,1.192,176.7,1.4,0.012495,,,,6065.0,1.023,1.018,4.427,,,,0.0,0.0,1.0,0.0,17.2,13.279348
2409,4.359,476.8,1.93,0.019976,,,,5926.0,0.887,0.978,4.532,,,,0.0,0.0,0.0,0.0,20.1,17.565126
2410,5.0,51.0,1.02,0.007494,,,,5557.0,1.249,0.897,4.198,,,,0.0,0.0,0.0,0.0,19.0,13.815522
2412,1.852,59.1,0.67,0.007015,,,,5561.0,0.873,0.85,4.486,,,,0.0,0.0,0.0,0.0,11.9,10.947981
2413,2.381,140.4,1.21,0.011222,,,,5784.0,0.984,0.921,4.416,,,,0.0,0.0,1.0,1.0,13.5,12.317422
2414,1.7073,1839.1,2.1,0.038292,,,,3640.0,0.503,0.513,4.744,,,,0.0,0.0,0.0,0.0,36.0,31.130331
2415,2.744,1316.0,1.78,0.032418,,,,3640.0,0.503,0.513,4.744,,,,0.0,0.0,0.0,0.0,20.5,15.0563755
2416,1.6802,303.5,1.52,0.017264,,,,5704.0,0.804,0.897,4.575,,,,0.0,0.0,0.0,0.0,31.6,25.515627
2417,3.9699,646.7,2.76,0.025459,,,,5683.0,0.993,0.951,4.422,,,,0.0,0.0,0.0,0.0,125.8,177.37422
2418,1.979,394.2,1.8,0.020507,,,,5704.0,0.804,0.897,4.575,,,,0.0,0.0,0.0,0.0,17.0,12.190126
2419,3.2363,251.8,1.78,0.014616,,,,6237.0,1.116,1.069,4.374,,,,0.0,0.0,0.0,0.0,35.4,29.862207
2420,7.831,239.7,2.31,0.014887,,,,6763.0,1.424,1.235,4.22,,,,0.0,0.0,0.0,0.0,28.4,20.620901
2421,3.336,50.4,1.84,0.006757,,,,6340.0,2.498,1.223,3.731,,,,0.0,0.0,1.0,1.0,22.9,18.520512
2422,1.9617,155.9,1.34,0.013564,,,,6177.0,0.906,0.982,4.516,,,,0.0,0.0,0.0,0.0,19.9,17.603607
2423,3.399,169.9,0.98,0.011757,,,,5153.0,0.767,0.763,4.551,,,,0.0,0.0,0.0,0.0,22.6,19.319672
2424,1.914,57.6,0.69,0.006997,,,,6026.0,0.904,0.949,4.503,,,,0.0,0.0,1.0,1.0,13.9,11.803434
2425,5.819,47.1,3.99,0.006588,,,,6115.0,5.544,2.072,3.267,,,,0.0,0.0,1.0,0.0,22.2,16.157675
2426,1.919,141.3,1.15,0.010897,,,,5926.0,0.963,1.072,4.501,,,,0.0,0.0,0.0,0.0,17.2,15.153018
2427,1.855,66.0,0.89,0.007518,,,,6384.0,1.086,1.129,4.419,,,,0.0,0.0,0.0,0.0,15.9,13.147721
2428,1.7259,298.9,2.07,0.017524,,,,5720.0,1.08,1.067,4.4,,,,0.0,0.0,0.0,0.0,82.0,77.65751
2429,2.924,33.5,0.7,0.00528,,,,6017.0,1.206,1.126,4.326,,,,0.0,0.0,0.0,0.0,12.2,11.365295
2431,5.109,201.8,1.78,0.012951,,,,5951.0,1.262,1.117,4.283,,,,0.0,0.0,0.0,0.0,19.7,15.275195
2433,10.675,206.4,1.61,0.013113,,,,6007.0,1.126,1.042,4.353,,,,0.0,0.0,0.0,0.0,16.9,13.829741
2434,1.743,108.7,1.48,0.009563,,,,6039.0,1.413,1.075,4.169,,,,0.0,0.0,0.0,0.0,79.7,35.40818
2435,1.9206,316.6,131.4,0.015257,,,,3853.0,78.869,1.772,0.892,,,,0.0,0.0,1.0,1.0,47.7,19.132915
2436,1.4858,425.8,1.93,0.02144,,,,4827.0,0.823,0.796,4.508,,,,0.0,0.0,0.0,0.0,20.8,24.11104
2438,6.194,700.1,3.52,0.030037,,,,5533.0,1.072,0.933,4.348,,,,0.0,0.0,0.0,0.0,27.9,24.357214
2439,5.256,296.3,1.94,0.016268,,,,5912.0,1.09,1.079,4.397,,,,0.0,0.0,0.0,0.0,20.0,18.632256
2440,3.146,25.9,0.7,0.004636,,,,5952.0,1.377,1.168,4.227,,,,0.0,0.0,0.0,0.0,22.1,17.564272
2441,0.823,531.4,2.15,0.021683,,,,5955.0,0.91,0.999,4.52,,,,1.0,0.0,1.0,0.0,32.0,16.12382
2442,7.189,354.6,2.7,0.022452,,,,6268.0,1.1,1.188,4.429,,,,0.0,1.0,0.0,0.0,37.6,15.28427
2444,3.315,31.7,0.4,0.005094,,,,4947.0,0.714,0.8,4.621,,,,0.0,0.0,1.0,1.0,26.1,20.226822
2445,22.27,24.3,0.34,0.004418,,,,4947.0,0.714,0.8,4.621,,,,0.0,1.0,0.0,0.0,14.0,9.439787
2446,2.684,740.7,2.2,0.024669,,,,5602.0,0.817,0.913,4.571,,,,0.0,0.0,0.0,0.0,17.5,15.265494
2447,4.462,98.8,1.43,0.009123,,,,6333.0,1.438,1.279,4.229,,,,0.0,0.0,0.0,0.0,19.3,14.801852
2448,6.542,297.5,2.11,0.021476,,,,5822.0,0.898,0.994,4.529,,,,0.0,0.0,1.0,1.0,14.3,11.66244
2450,4.59,702.2,2.25,0.024621,,,,5745.0,0.837,0.928,4.559,,,,0.0,0.0,0.0,0.0,17.0,12.554711
2451,9.314,193.0,1.56,0.012628,,,,5746.0,1.133,0.954,4.309,,,,0.0,0.0,0.0,0.0,20.8,14.665101
2452,4.347,906.8,28.17,0.268689,,,,5899.0,0.96,1.06,4.499,,,,0.0,1.0,1.0,1.0,22.2,20.634432
2453,1.756,861.3,2.52,0.026742,,,,5749.0,0.864,0.961,4.547,,,,0.0,0.0,0.0,0.0,16.0,14.430404
2454,7.2783,84.6,1.45,0.008397,,,,5919.0,1.585,1.009,4.042,,,,0.0,0.0,0.0,0.0,35.2,16.726513
2455,3.466,129.3,1.51,0.011473,,,,6052.0,1.202,1.015,4.285,,,,0.0,0.0,0.0,0.0,20.1,27.188307
2456,4.241,136.0,1.44,0.010988,,,,6052.0,1.202,1.015,4.285,,,,0.0,0.0,0.0,0.0,17.4,17.8426
2457,3.173,100.4,1.21,0.009204,,,,6052.0,1.202,1.015,4.285,,,,0.0,0.0,0.0,0.0,18.6,21.858406
2458,3.933,110.8,1.27,0.009647,,,,6052.0,1.202,1.015,4.285,,,,0.0,0.0,0.0,0.0,15.3,15.35378
2459,4.098,117.3,1.68,0.009941,,,,6237.0,1.543,1.187,4.136,,,,0.0,0.0,0.0,0.0,32.3,34.52071
2460,6.7367,107.8,1.83,0.011469,,,,6477.0,1.459,1.3,4.224,,,,0.0,0.0,0.0,0.0,60.8,38.87934
2461,1.1555,98.5,0.6,0.008995,,,,4374.0,0.614,0.6,4.639,,,,0.0,0.0,0.0,0.0,23.0,18.559893
2462,1.918,106.0,1.24,0.009816,,,,6543.0,1.159,1.181,4.382,,,,0.0,0.0,1.0,1.0,26.0,20.474722
2463,3.892,109.0,1.24,0.009999,,,,5653.0,1.139,0.842,4.25,,,,0.0,1.0,1.0,1.0,22.2,17.329914
2464,5.037,33.4,1.06,0.006619,,,,6057.0,1.467,1.081,4.139,,,,0.0,0.0,0.0,0.0,24.4,17.720652
2465,3.558,165.5,1.39,0.011614,,,,5553.0,1.098,0.941,4.33,,,,0.0,0.0,0.0,0.0,15.1,12.935891
2466,2.94,114.3,1.15,0.00963,,,,5553.0,1.098,0.941,4.33,,,,0.0,0.0,0.0,0.0,14.4,11.9805565
2467,2.512,135.8,0.91,0.010595,,,,5369.0,0.784,0.722,4.508,,,,0.0,0.0,1.0,0.0,16.2,20.517807
2468,10.873,225.4,0.91,0.013281,,,,4194.0,0.629,0.619,4.633,,,,0.0,0.0,1.0,1.0,36.9,25.563253
2470,1.1656,135.0,1.3,0.01087,,,,6246.0,1.092,1.18,4.433,,,,0.0,0.0,1.0,0.0,21.6,16.169512
2471,4.655,24.3,1.36,0.004548,,,,6277.0,2.741,1.465,3.728,,,,0.0,0.0,0.0,0.0,16.8,11.470975
2474,1.513,52.3,1.6,0.00669,,,,6230.0,2.19,1.229,3.847,,,,0.0,1.0,1.0,0.0,15.8,12.934267
2475,8.1593,1418.6,6.08,0.035375,,,,6206.0,1.573,1.305,4.159,,,,0.0,0.0,0.0,0.0,244.7,193.47043
2476,0.872,403.0,2.58,0.024933,,,,5741.0,0.946,1.02,4.495,,,,0.0,0.0,0.0,0.0,30.7,21.784075
2477,2.477,108.2,29.28,0.167382,,,,6559.0,1.602,1.277,4.133,,,,0.0,0.0,1.0,1.0,30.8,21.807358
2478,2.4382,193.8,51.02,0.175174,,,,5787.0,2.667,1.236,3.678,,,,0.0,0.0,1.0,0.0,48.3,15.010525
2479,2.052,73.8,2.29,0.007993,,,,6477.0,2.628,1.519,3.781,,,,0.0,1.0,1.0,1.0,20.3,23.09775
2480,6.059,266.3,1.75,0.016043,,,,6326.0,1.001,1.047,4.459,,,,0.0,1.0,1.0,1.0,27.6,21.014833
2481,2.013,203.9,1.72,0.013198,,,,5927.0,1.193,1.094,4.323,,,,0.0,0.0,0.0,0.0,17.6,14.959467
2482,2.307,32.1,0.53,0.005152,,,,5615.0,0.936,1.022,4.505,,,,0.0,0.0,0.0,0.0,15.9,14.03587
2483,3.193,89.9,1.01,0.00862,,,,5884.0,1.07,1.07,4.408,,,,0.0,0.0,1.0,0.0,15.3,13.935052
2484,2.39,47.5,0.78,0.006379,,,,6324.0,1.115,1.017,4.352,,,,0.0,0.0,0.0,0.0,20.6,17.19369
2486,5.966,99.7,1.55,0.009621,,,,5788.0,1.474,1.05,4.122,,,,0.0,0.0,0.0,0.0,28.8,17.986431
2487,4.3349,77.8,1.42,0.008074,,,,6063.0,1.613,1.092,4.061,,,,0.0,0.0,0.0,0.0,29.5,14.985938
2488,3.018,127.5,1.08,0.010322,,,,5914.0,0.955,1.011,4.483,,,,0.0,0.0,0.0,0.0,16.7,13.079889
2489,1.689,189.0,1.13,0.012309,,,,5018.0,0.838,0.795,4.492,,,,0.0,0.0,0.0,0.0,16.2,13.950386
2490,1.0163,195.5,1.22,0.012828,,,,5618.0,0.874,0.87,4.494,,,,0.0,0.0,0.0,0.0,20.0,14.914763
2492,3.469,56.7,1.45,0.007307,,,,6463.0,1.823,1.103,3.959,,,,0.0,0.0,1.0,1.0,34.9,16.116426
2493,2.06,404.8,1.89,0.018376,,,,5765.0,0.94,0.946,4.468,,,,0.0,0.0,1.0,0.0,14.6,12.786533
2494,7.793,551.7,2.31,0.025857,,,,5646.0,0.817,0.864,4.55,,,,0.0,0.0,0.0,0.0,19.5,17.627789
2496,9.41,156.3,2.41,0.012524,,,,6007.0,1.759,1.311,4.064,,,,0.0,1.0,1.0,1.0,38.3,23.479935
2497,4.981,252.5,1.96,0.016055,,,,6143.0,1.116,1.001,4.344,,,,0.0,0.0,0.0,0.0,28.4,27.454082
2498,3.4702,106.2,1.31,0.009333,,,,5576.0,1.289,0.963,4.201,,,,0.0,0.0,0.0,0.0,26.2,22.59492
2499,2.0715,352.0,1.64,0.017357,,,,5645.0,0.865,0.965,4.549,,,,0.0,0.0,1.0,0.0,21.8,18.92589
2500,5.922,85.4,1.38,0.008449,,,,6170.0,1.499,1.282,4.192,,,,0.0,0.0,0.0,0.0,33.8,24.501652
2501,5.517,147.8,2.07,0.012667,,,,6170.0,1.499,1.282,4.192,,,,0.0,0.0,0.0,0.0,20.0,14.710967
2502,0.7159,105.1,1.92,0.009606,,,,6049.0,1.827,1.209,3.997,,,,0.0,0.0,1.0,0.0,30.3,15.522842
2503,6.375,118.7,1.53,0.009854,,,,5587.0,1.423,0.911,4.091,,,,0.0,0.0,0.0,0.0,62.1,40.89956
2504,3.179,206.3,1.38,0.014079,,,,6050.0,0.896,0.979,4.525,,,,0.0,1.0,1.0,0.0,20.7,18.954397
2505,4.112,215.6,23.92,0.182858,,,,6363.0,1.198,1.273,4.386,,,,0.0,1.0,1.0,1.0,34.5,17.581469
2506,13.02,421.9,2.53,0.01887,,,,6392.0,1.23,1.281,4.366,,,,0.0,0.0,0.0,0.0,7.0,
2507,1.618,145.3,0.8,0.010656,,,,4414.0,0.689,0.723,4.621,,,,0.0,0.0,1.0,0.0,14.8,10.508393
2508,1.1319,264.7,1.4,0.02086,,,,4474.0,0.614,0.645,4.67,,,,0.0,1.0,0.0,0.0,20.3,11.975768
2509,2.656,855.9,2.1,0.029175,,,,4359.0,0.659,0.648,4.611,,,,0.0,0.0,0.0,0.0,19.3,16.68764
2510,4.268,51.4,0.64,0.006989,,,,5615.0,0.833,0.827,4.514,,,,0.0,0.0,1.0,1.0,15.1,12.935536
2511,3.674,193.6,0.99,0.012795,,,,5528.0,0.71,0.788,4.627,,,,0.0,1.0,1.0,0.0,11.5,10.149327
2512,1.3117,249.9,1.24,0.014657,,,,5268.0,0.776,0.871,4.594,,,,0.0,0.0,0.0,0.0,21.2,16.162954
2513,2.2213,529.4,2.17,0.021984,,,,5721.0,0.905,0.983,4.517,,,,0.0,0.0,0.0,0.0,55.1,93.57049
2514,1.3235,109.2,1.0,0.010104,,,,5721.0,0.905,0.983,4.517,,,,0.0,0.0,0.0,0.0,19.2,34.72288
2515,23.777,1651.9,10.65,0.043769,,,,5970.0,2.229,1.239,3.835,,,,0.0,0.0,1.0,0.0,102.7,67.36205
2517,1.51,461.4,2.25,0.024847,,,,5397.0,0.831,0.878,4.543,,,,0.0,0.0,0.0,0.0,40.2,112.07767
2518,2.1033,118.4,1.89,0.011189,,,,6237.0,1.543,1.187,4.136,,,,0.0,0.0,0.0,0.0,21.0,36.910233
2519,2.751,190.1,1.45,0.017766,,,,4868.0,0.746,0.814,4.6,,,,0.0,0.0,0.0,0.0,17.4,20.757442
2520,1.8057,857.2,3.45,0.03572,,,,5223.0,0.885,0.913,4.505,,,,0.0,0.0,0.0,0.0,20.3,21.325459
2521,0.7918,280.9,1.33,0.015407,,,,5151.0,0.792,0.903,4.592,,,,0.0,0.0,0.0,0.0,26.3,21.301277
2522,2.5449,885.4,2.39,0.033763,,,,4442.0,0.648,0.637,4.619,,,,0.0,0.0,0.0,0.0,23.1,20.102623
2523,10.22,498.7,2.61,0.023228,,,,6173.0,1.03,0.988,4.408,,,,0.0,0.0,0.0,0.0,28.6,22.447142
2525,3.037,52.8,0.56,0.006718,,,,5782.0,0.767,0.869,4.594,,,,0.0,0.0,1.0,0.0,20.6,15.39199
2526,1.3541,286.0,1.38,0.015625,,,,5467.0,0.808,0.906,4.578,,,,0.0,0.0,0.0,0.0,18.9,14.052365
2527,0.9207,316.9,1.35,0.016444,,,,5226.0,0.75,0.84,4.606,,,,0.0,0.0,0.0,0.0,21.0,14.549766
2528,11.591,280.6,23.41,0.213988,,,,6248.0,1.002,1.008,4.442,,,,1.0,0.0,1.0,0.0,43.3,16.992588
2529,4.768,62.9,1.29,0.007316,,,,6063.0,1.613,1.092,4.061,,,,0.0,0.0,0.0,0.0,20.4,9.996313
2530,1.4053,128.1,13.89,0.044292,,,,5385.0,2.871,1.309,3.639,,,,0.0,1.0,1.0,1.0,40.6,17.20829
2531,16.984,270.4,25.01,0.216879,,,,6197.0,1.056,1.032,4.406,,,,0.0,0.0,1.0,1.0,45.6,27.292582
2532,4.96,160.8,1.39,0.014058,,,,5984.0,0.906,0.993,4.521,,,,0.0,0.0,0.0,0.0,14.5,13.621252
2534,9.572,1472.0,96.99,0.283683,,,,6529.0,3.131,1.623,3.657,,,,0.0,1.0,0.0,0.0,52.5,129.1609
2536,6.769,5038.1,6.01,0.072673,,,,5307.0,0.757,0.782,4.572,,,,0.0,0.0,0.0,0.0,73.2,70.36768
2537,1.745,618.7,2.07,0.025073,,,,5307.0,0.757,0.782,4.572,,,,0.0,0.0,0.0,0.0,11.4,10.535818
